frame,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_vis,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_vis,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_vis,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_vis,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_vis,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_vis,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_vis,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_vis,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_vis,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_vis,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_vis,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_vis,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_vis,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_vis,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_vis
0,0.32724136114120483,0.5651026368141174,-0.12618806958198547,0.9999796152114868,0.2918910086154938,0.5197598338127136,-0.16996915638446808,0.9999749660491943,0.30701833963394165,0.5580044984817505,-0.05757931247353554,0.9999314546585083,0.32413631677627563,0.3634791672229767,-0.1334831267595291,0.9999967813491821,0.33133023977279663,0.547196626663208,-0.01282990537583828,0.9999831914901733,0.40944451093673706,0.3138010501861572,-0.1444959193468094,0.992926299571991,0.3957887291908264,0.5702672600746155,0.06716205924749374,0.8078628778457642,0.46205270290374756,0.39676645398139954,-0.19553489983081818,0.9792078137397766,0.4470660090446472,0.65578293800354,0.03676396608352661,0.8871521353721619,0.4862162172794342,0.40250498056411743,-0.21902193129062653,0.960519552230835,0.45982810854911804,0.6873393058776855,0.024009721353650093,0.8774783611297607,0.4806143045425415,0.4267748296260834,-0.23159094154834747,0.9621328115463257,0.45850375294685364,0.6873919367790222,-0.01004567090421915,0.8875511288642883,0.47189193964004517,0.42849022150039673,-0.19923605024814606,0.9513490796089172,0.45498859882354736,0.6737958788871765,0.020516058430075645,0.8841666579246521
1,0.32662856578826904,0.5644975900650024,-0.14021746814250946,0.9999807476997375,0.29089632630348206,0.5214856863021851,-0.17333753407001495,0.9999766945838928,0.3067919909954071,0.5586783289909363,-0.06667153537273407,0.9999351501464844,0.32374799251556396,0.3673711121082306,-0.13324886560440063,0.999997079372406,0.3269023299217224,0.5494949817657471,-0.009636388160288334,0.9999844431877136,0.4083252549171448,0.31386175751686096,-0.137708842754364,0.9935038089752197,0.39466342329978943,0.5745375156402588,0.07712399959564209,0.8150354027748108,0.462452232837677,0.396782785654068,-0.1951110064983368,0.9808417558670044,0.44654661417007446,0.6573746800422668,0.044902436435222626,0.891326904296875,0.4867326319217682,0.4016444683074951,-0.21915507316589355,0.9634018540382385,0.45793357491493225,0.6907709836959839,0.031186703592538834,0.8810977339744568,0.481315940618515,0.4269545078277588,-0.23268388211727142,0.9649122953414917,0.4561117887496948,0.6914302706718445,-0.0031104027293622494,0.890826940536499,0.4727424085140228,0.42854663729667664,-0.1989758014678955,0.9547536373138428,0.4535747468471527,0.6767657995223999,0.029258817434310913,0.8872326612472534
2,0.32565954327583313,0.5659458637237549,-0.13926777243614197,0.9999817609786987,0.28896665573120117,0.5238667130470276,-0.17058110237121582,0.9999783039093018,0.30656781792640686,0.5611245036125183,-0.06523767113685608,0.9999386668205261,0.3227667212486267,0.36898112297058105,-0.12544551491737366,0.9999973177909851,0.32671838998794556,0.552211344242096,-0.00042607859359122813,0.99998539686203,0.40820011496543884,0.31339970231056213,-0.12799449265003204,0.9940260052680969,0.3948330283164978,0.5861575603485107,0.0881664976477623,0.8217893838882446,0.4624027907848358,0.3983038663864136,-0.1909000426530838,0.9823814034461975,0.4455702006816864,0.6627956032752991,0.058184631168842316,0.8954353332519531,0.486690878868103,0.40298354625701904,-0.21729177236557007,0.9661230444908142,0.4559270739555359,0.6971390247344971,0.044958196580410004,0.8848717212677002,0.4814320504665375,0.4286874532699585,-0.23115012049674988,0.9675289392471313,0.4536115229129791,0.6981123089790344,0.011112859472632408,0.8942081928253174,0.47293227910995483,0.42981040477752686,-0.1946667730808258,0.9579892754554749,0.4518161416053772,0.6838933229446411,0.04302890598773956,0.890431821346283
3,0.323578417301178,0.5682058930397034,-0.14057019352912903,0.9999828338623047,0.28642985224723816,0.5267848372459412,-0.17220255732536316,0.9999799132347107,0.30514153838157654,0.5629425048828125,-0.06511593610048294,0.9999425411224365,0.32163968682289124,0.3695805072784424,-0.1260523647069931,0.9999975562095642,0.32490137219429016,0.5531094670295715,-0.000559548323508352,0.9999862909317017,0.40726158022880554,0.3139716684818268,-0.1291837841272354,0.9944470524787903,0.3927992582321167,0.5871609449386597,0.0943392962217331,0.82636559009552,0.4621768593788147,0.39967086911201477,-0.1911548525094986,0.983622133731842,0.44204482436180115,0.665171205997467,0.07510242611169815,0.8982396125793457,0.48657718300819397,0.4050813615322113,-0.2177191525697708,0.9682677984237671,0.45235058665275574,0.7003564834594727,0.06341688334941864,0.8873660564422607,0.4813382029533386,0.4311750531196594,-0.2318914234638214,0.9695929288864136,0.4497482478618622,0.7014757990837097,0.03023800626397133,0.8963965773582458,0.4728779196739197,0.4316202998161316,-0.19490356743335724,0.9604955315589905,0.44792792201042175,0.6873806715011597,0.06038999184966087,0.8923889994621277
4,0.32101011276245117,0.572295069694519,-0.13983911275863647,0.9999838471412659,0.2847727835178375,0.5301602482795715,-0.17325694859027863,0.9999814033508301,0.30253827571868896,0.5638607740402222,-0.06126934289932251,0.9999463558197021,0.32051771879196167,0.3694540858268738,-0.12491416931152344,0.9999977350234985,0.3220897614955902,0.5535042881965637,0.0022555245086550713,0.9999872446060181,0.40690726041793823,0.3140432834625244,-0.1289917528629303,0.9948464632034302,0.3907203674316406,0.5894871354103088,0.10513173788785934,0.8304743766784668,0.46188393235206604,0.4038337469100952,-0.19031232595443726,0.9847713112831116,0.43806740641593933,0.6672661900520325,0.0947490856051445,0.9000730514526367,0.4862816631793976,0.4089498817920685,-0.21747039258480072,0.9702426791191101,0.447535902261734,0.7024794220924377,0.08533021807670593,0.8889078497886658,0.4807383716106415,0.4340919852256775,-0.2306545227766037,0.9714950919151306,0.4455956816673279,0.7038601636886597,0.05063242092728615,0.8978016972541809,0.4724910855293274,0.43437880277633667,-0.19360549747943878,0.9627825021743774,0.44400307536125183,0.6893684267997742,0.07968573272228241,0.893584132194519
5,0.31924518942832947,0.5730131268501282,-0.1544428914785385,0.9999845027923584,0.2820691168308258,0.5337778925895691,-0.18860237300395966,0.9999826550483704,0.30018630623817444,0.5662946701049805,-0.07418220490217209,0.9999492168426514,0.3188505470752716,0.37020421028137207,-0.13129408657550812,0.9999979138374329,0.3181934058666229,0.5540269017219543,-0.006612914148718119,0.9999880790710449,0.4053066074848175,0.3132707476615906,-0.1292337030172348,0.9952033758163452,0.3849260210990906,0.5896486043930054,0.10189064592123032,0.8331687450408936,0.46139249205589294,0.40764427185058594,-0.19053789973258972,0.985814094543457,0.4305942952632904,0.6667926907539368,0.10458189994096756,0.9010987877845764,0.48593243956565857,0.41225942969322205,-0.21755148470401764,0.9720428586006165,0.4409202039241791,0.7021850347518921,0.09788805991411209,0.8901987075805664,0.48029324412345886,0.4383336901664734,-0.23059993982315063,0.9732373356819153,0.4396180808544159,0.7033877372741699,0.0634705200791359,0.8989164233207703,0.4721372723579407,0.4386034905910492,-0.19373422861099243,0.9649035930633545,0.4373495876789093,0.6888330578804016,0.09037329256534576,0.8944488167762756
6,0.3165149390697479,0.5742143392562866,-0.164897158741951,0.9999851584434509,0.278689980506897,0.5367385149002075,-0.19089822471141815,0.9999837875366211,0.29765066504478455,0.5685338973999023,-0.07617849856615067,0.9999520778656006,0.31549564003944397,0.3701409697532654,-0.1318255215883255,0.9999980926513672,0.3174334764480591,0.5556627511978149,-0.012583899311721325,0.999988853931427,0.4036787152290344,0.3132685422897339,-0.1305277794599533,0.9954235553741455,0.3832958936691284,0.5925633907318115,0.0970163345336914,0.8359591960906982,0.4597291946411133,0.41027817130088806,-0.1911245882511139,0.9864415526390076,0.4266481101512909,0.6679141521453857,0.0902990847826004,0.9032488465309143,0.4844461679458618,0.4146296977996826,-0.21932117640972137,0.9729951620101929,0.4368468225002289,0.7041577100753784,0.08132660388946533,0.892354428768158,0.4790498614311218,0.4394915699958801,-0.23247922956943512,0.9741796851158142,0.43507373332977295,0.7057467699050903,0.04705322906374931,0.9007946848869324,0.47094470262527466,0.4402068853378296,-0.19452857971191406,0.9660015106201172,0.4330485165119171,0.6907753348350525,0.07567895948886871,0.8961203098297119
7,0.3140479326248169,0.5747755765914917,-0.16321095824241638,0.9999850392341614,0.27488869428634644,0.5369352698326111,-0.189211905002594,0.9999843239784241,0.2944064736366272,0.5694723129272461,-0.07408205419778824,0.9999529719352722,0.31242507696151733,0.36969834566116333,-0.12894724309444427,0.9999982118606567,0.31256285309791565,0.5565158128738403,-0.013595537282526493,0.9999895095825195,0.4016802906990051,0.31342676281929016,-0.1302802711725235,0.9954643845558167,0.3778320252895355,0.594182014465332,0.09549613296985626,0.8385443687438965,0.45691269636154175,0.41608288884162903,-0.19124144315719604,0.9864636659622192,0.42014357447624207,0.6679386496543884,0.08452092856168747,0.9042251110076904,0.4823983311653137,0.4230101406574249,-0.21982258558273315,0.9727991223335266,0.4319567382335663,0.7037125825881958,0.07454764097929001,0.8932693600654602,0.47712844610214233,0.4459591209888458,-0.2326560914516449,0.9740351438522339,0.4303116798400879,0.705309271812439,0.040492359548807144,0.9015161991119385,0.4688267111778259,0.44599202275276184,-0.19465690851211548,0.9657000303268433,0.42788198590278625,0.6903402805328369,0.06993772834539413,0.8968473076820374
8,0.3103380501270294,0.5764951109886169,-0.17146940529346466,0.9999845623970032,0.2707602083683014,0.5379120707511902,-0.1947139948606491,0.9999845027923584,0.290549099445343,0.5706766843795776,-0.07870588451623917,0.9999525547027588,0.3096657395362854,0.3696393072605133,-0.13118065893650055,0.9999982714653015,0.31003981828689575,0.5580065250396729,-0.020118756219744682,0.9999900460243225,0.39946448802948,0.31342998147010803,-0.13391534984111786,0.9954583644866943,0.37265241146087646,0.5967910885810852,0.08473657816648483,0.8395925164222717,0.4528261721134186,0.41622474789619446,-0.20063452422618866,0.986329972743988,0.4147126078605652,0.6694825887680054,0.08085058629512787,0.9043843746185303,0.47834011912345886,0.42375800013542175,-0.23028500378131866,0.9723837375640869,0.4261702299118042,0.7055991888046265,0.07063178718090057,0.8930069804191589,0.47328540682792664,0.446211040019989,-0.24376535415649414,0.9736655950546265,0.4246075749397278,0.7074288129806519,0.03706756606698036,0.9011340737342834,0.4647946357727051,0.44661280512809753,-0.20468714833259583,0.9650614261627197,0.4225969910621643,0.6920729279518127,0.06727158278226852,0.8964237570762634
9,0.30735424160957336,0.5765756964683533,-0.16792574524879456,0.9999842643737793,0.2672033905982971,0.5377288460731506,-0.1919448971748352,0.9999846816062927,0.28735795617103577,0.5709999799728394,-0.07686363160610199,0.9999526143074036,0.30720075964927673,0.3684624135494232,-0.1279871165752411,0.9999983906745911,0.3064524531364441,0.5583499670028687,-0.019114192575216293,0.9999906420707703,0.396445095539093,0.3133927285671234,-0.13303408026695251,0.9954614043235779,0.36824244260787964,0.5986365675926208,0.08680195361375809,0.842939555644989,0.44864290952682495,0.4152102470397949,-0.19999541342258453,0.9863033294677734,0.40977075695991516,0.6702808737754822,0.08714374154806137,0.9053163528442383,0.4739072024822235,0.4223266839981079,-0.22938409447669983,0.9722843170166016,0.42165571451187134,0.706021249294281,0.07716652750968933,0.8935716152191162,0.46901166439056396,0.44523510336875916,-0.24330392479896545,0.9736353158950806,0.4204161465167999,0.7073469758033752,0.0429154597222805,0.9016796946525574,0.4605693519115448,0.44571733474731445,-0.20421244204044342,0.9648701548576355,0.418030321598053,0.6919875741004944,0.07302780449390411,0.8972077369689941
