frame,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_vis,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_vis,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_vis,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_vis,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_vis,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_vis,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_vis,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_vis,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_vis,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_vis,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_vis,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_vis,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_vis,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_vis,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_vis
0,0.1711609959602356,0.3095448315143585,-0.6005180478096008,0.9996247887611389,0.14750270545482635,0.2128915935754776,-0.5031511783599854,0.9995108246803284,0.14155928790569305,0.38072627782821655,-0.45207786560058594,0.9995715618133545,0.269526869058609,0.12890712916851044,-0.3911224603652954,0.9972104430198669,0.2422025352716446,0.4779079854488373,-0.2623220980167389,0.9992217421531677,0.4615284502506256,0.027643689885735512,-0.3297625184059143,0.9501842260360718,0.37131863832473755,0.5473995208740234,-0.029474221169948578,0.9440473914146423,0.5654751062393188,-0.010702301748096943,-0.35362058877944946,0.9412553906440735,0.4493407905101776,0.6329432725906372,0.07209336757659912,0.9401606321334839,0.6343916058540344,-0.04462147504091263,-0.36668726801872253,0.8978970050811768,0.47909078001976013,0.6593025922775269,0.08954115957021713,0.9003729224205017,0.6160510778427124,0.004673668649047613,-0.3983703553676605,0.8923479914665222,0.48396894335746765,0.6522247195243835,0.04042678698897362,0.8953402042388916,0.5958014726638794,0.027040408924221992,-0.3688009977340698,0.8824887275695801,0.476967453956604,0.6385567784309387,0.049817509949207306,0.8849171996116638
1,0.18458431959152222,0.315349280834198,-0.49621301889419556,0.9996606111526489,0.15394029021263123,0.21474134922027588,-0.4206148087978363,0.9995505809783936,0.14891047775745392,0.3678652346134186,-0.34706956148147583,0.999607503414154,0.2765616774559021,0.10407472401857376,-0.3085762560367584,0.9974753856658936,0.2409772276878357,0.47536441683769226,-0.23395796120166779,0.9992965459823608,0.4606113135814667,0.04255227372050285,-0.17347972095012665,0.9531225562095642,0.38150539994239807,0.5782703757286072,-0.08977171778678894,0.9476838111877441,0.6071091890335083,-0.013078423216938972,-0.20290565490722656,0.9412708878517151,0.4707505404949188,0.6737580299377441,-0.12831364572048187,0.944229245185852,0.654143214225769,-0.016718197613954544,-0.22800299525260925,0.8982772827148438,0.5046097040176392,0.7099560499191284,-0.1490657478570938,0.9071101546287537,0.6562685370445251,-0.007644456345587969,-0.2722305655479431,0.894290030002594,0.5085570216178894,0.6997426152229309,-0.19870755076408386,0.9029765129089355,0.6399446129798889,0.0025781227741390467,-0.2238348126411438,0.8867644667625427,0.4990084767341614,0.681760847568512,-0.15397554636001587,0.8939058780670166
2,0.1963156908750534,0.32278090715408325,-0.5057420134544373,0.9996939301490784,0.15996940433979034,0.21965467929840088,-0.4244860112667084,0.9995921850204468,0.15562321245670319,0.3825357258319855,-0.3522951304912567,0.9996435642242432,0.2828226089477539,0.09790439158678055,-0.3049880266189575,0.9977235198020935,0.2427474409341812,0.4806257486343384,-0.23113973438739777,0.9993654489517212,0.46041879057884216,0.0443076565861702,-0.18308459222316742,0.9568990468978882,0.3734135031700134,0.5795422792434692,-0.06451153010129929,0.9510980844497681,0.6108147501945496,0.012058780528604984,-0.23822903633117676,0.9447445273399353,0.46508777141571045,0.6889349222183228,-0.06868282705545425,0.9478597640991211,0.6581767201423645,0.0129372114315629,-0.268341064453125,0.9038151502609253,0.49045273661613464,0.7303256392478943,-0.0829695612192154,0.9131232500076294,0.660274088382721,0.02156747505068779,-0.314330518245697,0.900675356388092,0.49224135279655457,0.7181655764579773,-0.13481982052326202,0.9097649455070496,0.6433108448982239,0.026774214580655098,-0.2591618597507477,0.8943860530853271,0.4863700866699219,0.6999684572219849,-0.09361477196216583,0.9018844366073608
3,0.21504254639148712,0.3329702615737915,-0.519260585308075,0.9997240304946899,0.1765211671590805,0.23497523367404938,-0.4395698010921478,0.9996305704116821,0.17387351393699646,0.3948337137699127,-0.37002360820770264,0.9996769428253174,0.29223939776420593,0.10692943632602692,-0.3097153902053833,0.9979483485221863,0.24547213315963745,0.4918101131916046,-0.24039465188980103,0.9994282126426697,0.46991685032844543,0.053623054176568985,-0.18778833746910095,0.9601686000823975,0.37633511424064636,0.5790673494338989,-0.052840087562799454,0.9541186094284058,0.6242614984512329,0.03685740754008293,-0.22582928836345673,0.9479580521583557,0.4659465551376343,0.7022854685783386,-0.016884546726942062,0.951483964920044,0.6712356805801392,0.03421937674283981,-0.24828501045703888,0.9089136719703674,0.49308377504348755,0.7523086667060852,-0.020484475418925285,0.9192829132080078,0.6759997010231018,0.04022085294127464,-0.29663923382759094,0.9065050482749939,0.4942741394042969,0.7474567890167236,-0.07252619415521622,0.9165400862693787,0.6654274463653564,0.04562033712863922,-0.24598345160484314,0.901222825050354,0.48825520277023315,0.7272228598594666,-0.03995974734425545,0.9096159934997559
4,0.24408075213432312,0.3530520796775818,-0.5330266356468201,0.9997503161430359,0.20176835358142853,0.23712807893753052,-0.4597708284854889,0.9996612071990967,0.1985938847064972,0.4152522385120392,-0.3907500207424164,0.9997026324272156,0.30375492572784424,0.11723192781209946,-0.3204059600830078,0.9981501698493958,0.2523173689842224,0.5097270011901855,-0.25284117460250854,0.9994847178459167,0.4736606478691101,0.05499497056007385,-0.20847295224666595,0.9630401730537415,0.3825213611125946,0.5874156355857849,-0.04776158556342125,0.9567108750343323,0.6258133053779602,0.06779751181602478,-0.24077776074409485,0.9512022137641907,0.46490150690078735,0.7134243249893188,0.01659231446683407,0.9547916054725647,0.6765209436416626,0.061615265905857086,-0.25895848870277405,0.9141975045204163,0.49388226866722107,0.7688586115837097,0.01981671340763569,0.925092875957489,0.679388701915741,0.07134199142456055,-0.31032630801200867,0.9124060869216919,0.49423104524612427,0.7642472386360168,-0.0326753593981266,0.922881543636322,0.6695156693458557,0.08037883788347244,-0.26067641377449036,0.9078723788261414,0.4879588186740875,0.7426310777664185,-0.005741148255765438,0.91678386926651
5,0.27774620056152344,0.38232553005218506,-0.5340851545333862,0.999774694442749,0.22962813079357147,0.2681015133857727,-0.4734663665294647,0.9996919631958008,0.23116879165172577,0.42169904708862305,-0.3960471749305725,0.9997286200523376,0.32810530066490173,0.12247896194458008,-0.325137734413147,0.9983332753181458,0.28057506680488586,0.5196598172187805,-0.2421448528766632,0.9995357990264893,0.4752451181411743,0.07942932844161987,-0.21372400224208832,0.9657472968101501,0.39803215861320496,0.5937966704368591,-0.022806888446211815,0.9585884809494019,0.6412301659584045,0.09549114108085632,-0.24091385304927826,0.954860508441925,0.47945472598075867,0.7275980114936829,0.0639316663146019,0.9573678374290466,0.6856113076210022,0.08634743839502335,-0.25406599044799805,0.9203062057495117,0.5026338696479797,0.7877553701400757,0.0798640251159668,0.92989182472229,0.6894088983535767,0.09631841629743576,-0.30310237407684326,0.9189916253089905,0.504523515701294,0.7895081639289856,0.028508756309747696,0.9282686710357666,0.6768932342529297,0.10895804315805435,-0.25856518745422363,0.9149988293647766,0.4992925226688385,0.7666367888450623,0.04306638985872269,0.922917902469635
6,0.3107335865497589,0.42608940601348877,-0.47364842891693115,0.9997963309288025,0.2638697028160095,0.32114943861961365,-0.4468819797039032,0.9997186660766602,0.26823070645332336,0.4480096101760864,-0.33697134256362915,0.9997488260269165,0.3444916009902954,0.13387195765972137,-0.3136952519416809,0.9984984397888184,0.30528706312179565,0.5230493545532227,-0.19246132671833038,0.9995817542076111,0.4794122278690338,0.10441066324710846,-0.19968585669994354,0.9687114953994751,0.39937683939933777,0.5946828722953796,0.02870367281138897,0.9593654870986938,0.6435579657554626,0.09606415778398514,-0.21645592153072357,0.9587140679359436,0.49391046166419983,0.7391310930252075,0.09374172985553741,0.9600672125816345,0.6874106526374817,0.10592681169509888,-0.22545072436332703,0.9270302057266235,0.5111525058746338,0.8027780652046204,0.10989821702241898,0.9349974393844604,0.6894275546073914,0.1035190224647522,-0.2727116048336029,0.9259846210479736,0.5129242539405823,0.8055426478385925,0.051997676491737366,0.9337508082389832,0.6744157075881958,0.12809202075004578,-0.2312106192111969,0.9223642349243164,0.5083678960800171,0.783230185508728,0.07038234919309616,0.9289762377738953
7,0.3557520806789398,0.4530143141746521,-0.4284484088420868,0.9998161792755127,0.3104521930217743,0.369369775056839,-0.41860419511795044,0.9997444152832031,0.3169485330581665,0.4743195176124573,-0.3157872259616852,0.9997696876525879,0.36134660243988037,0.1645229458808899,-0.29735252261161804,0.9986476302146912,0.333450585603714,0.526241660118103,-0.18632061779499054,0.9996232390403748,0.5008909106254578,0.1408790796995163,-0.18948577344417572,0.9712087512016296,0.43911322951316833,0.5951616168022156,-0.029245484620332718,0.9601686000823975,0.6505296230316162,0.1463385671377182,-0.19712096452713013,0.9621989130973816,0.5245567560195923,0.7418240904808044,-0.04732365161180496,0.9629789590835571,0.6942463517189026,0.12538917362689972,-0.21061833202838898,0.9332467913627625,0.535769522190094,0.8069590330123901,-0.04721137136220932,0.9402680993080139,0.6958755850791931,0.14489588141441345,-0.2620120644569397,0.9324348568916321,0.5334404110908508,0.8103482723236084,-0.10062453895807266,0.9392873644828796,0.6787415146827698,0.16919322311878204,-0.2138093113899231,0.9291359186172485,0.5317597985267639,0.7908504605293274,-0.07198304682970047,0.9349694848060608
8,0.40331128239631653,0.4861554801464081,-0.36776477098464966,0.9998343586921692,0.3539339303970337,0.3955237567424774,-0.41052961349487305,0.9997690320014954,0.3589419722557068,0.49853193759918213,-0.29545995593070984,0.9997913837432861,0.38469138741493225,0.18266957998275757,-0.3023435175418854,0.9987822771072388,0.34285661578178406,0.5307348370552063,-0.18360604345798492,0.9996607303619385,0.5239219069480896,0.1714743971824646,-0.19853714108467102,0.9734277129173279,0.4648130238056183,0.5757431983947754,-0.010784829966723919,0.9592297673225403,0.6555922031402588,0.1868620067834854,-0.1748320311307907,0.9650394916534424,0.5550237894058228,0.72614985704422,-0.022090677171945572,0.9645142555236816,0.6985623240470886,0.1588234156370163,-0.18100403249263763,0.9381349086761475,0.5693623423576355,0.7817487120628357,-0.01400227751582861,0.9436278343200684,0.7014559507369995,0.18275737762451172,-0.224601611495018,0.9376347661018372,0.5703813433647156,0.7869229912757874,-0.08016595244407654,0.9431843757629395,0.6836101412773132,0.2012968212366104,-0.1870691180229187,0.9344759583473206,0.5687559843063354,0.7687537670135498,-0.04885605350136757,0.9390750527381897
9,0.4270390570163727,0.4911239743232727,-0.379762202501297,0.9998507499694824,0.37965795397758484,0.4069002568721771,-0.4200679063796997,0.9997914433479309,0.38906943798065186,0.5325026512145996,-0.314432829618454,0.9998111128807068,0.39012411236763,0.197282075881958,-0.3073422312736511,0.9989036321640015,0.37260106205940247,0.543816864490509,-0.19602341949939728,0.9996945261955261,0.5359795689582825,0.1960892528295517,-0.2000671923160553,0.9750970602035522,0.5078269243240356,0.5661397576332092,-0.023570427671074867,0.9584853053092957,0.6666504740715027,0.23432719707489014,-0.1707853376865387,0.9666431546211243,0.6093761920928955,0.7196104526519775,-0.03883591666817665,0.9654627442359924,0.7085088491439819,0.2170136272907257,-0.17315013706684113,0.9408407211303711,0.6232379674911499,0.7699328660964966,-0.03129056468605995,0.9459032416343689,0.7109035849571228,0.23069028556346893,-0.21127860248088837,0.9408273100852966,0.6223612427711487,0.772872269153595,-0.09139522910118103,0.9460254311561584,0.6945676803588867,0.24727560579776764,-0.18072348833084106,0.9377021193504333,0.6189011335372925,0.7670815587043762,-0.06239072605967522,0.9419299364089966
