start_frame,end_frame,dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std
0,60,9.798103034822997,4.9813483923751996,5.180265292045084,2.501037070615426,0.7765699337260271,0.3751632108178892,0.670287152174578,0.413592018250375,0.7501274317321877,0.8781605050420022,0.4780977466504106,0.34644626574014675,0.19958648387935668,0.9051990483844923,1.1791792728080144,0.3707214775201079,0.21882436391739413,1.0275999280370443,1.255190938040768,0.38589300429277285,0.24245931650973046,1.0071637135099645,1.2229313021177386,0.3691720270168335,0.23218034909609617,0.9429571556588868,1.145359623546197
30,90,7.323423321763579,4.199439361398786,3.5258810151620934,2.2903222757871524,0.7334436520497248,0.33244477429669456,0.52648191907441,0.32706413389009936,0.5345345665166803,0.5890579000930604,0.2945993096051666,0.24499727507882615,0.19428606999075637,0.43381141338144846,0.7454296919503794,0.26618247773719705,0.21157511443177,0.4987514047634719,0.8198996564760848,0.275492738993358,0.2338283577404448,0.4850926361043899,0.818102281309223,0.26146702602980487,0.22160098692079408,0.461589620520986,0.7740992946255484
60,120,4.601724618141749,3.1948576674528595,1.7502651946342478,2.3773788149572654,0.8268141515135394,0.2845955232829977,0.3603266256214993,0.22855644067245975,0.32487564357696735,0.3462298295100599,0.17910352397987914,0.10217097566256614,0.09579825784657771,0.12212312142189373,0.1252584712971854,0.11038957004159754,0.10563279903258309,0.1344807014610622,0.1355756133869723,0.10999805079133369,0.10674406348487318,0.1333645877378623,0.1345345973614328,0.10472436173178293,0.09698291753194875,0.12298173232765183,0.12536289706597545
90,150,4.026398836870635,2.9268301118886604,1.5000981718328,2.5375037483693763,0.913168706989589,0.2581120664646314,0.30328287305796514,0.2024449161612244,0.2888202310124052,0.28519014104100027,0.14482494839452772,0.0466730427139401,0.047072857334867615,0.06310226530529868,0.06696294375640457,0.050640434761663945,0.05244920293136407,0.07067827692598162,0.0711415055425941,0.050760956520485276,0.053820217763005315,0.07028605151414821,0.0690811583534952,0.048236318041258594,0.04802942966924794,0.06419780604137203,0.06616038088181601
120,180,4.057234746450022,2.9794693230324003,1.4701727776262838,2.547298205435008,0.9619095610258211,0.25687636570255173,0.30483602946619187,0.2095054803241944,0.28658659641670536,0.28395231649659386,0.14437232647795198,0.029863850461242084,0.027847823889802472,0.039956234286172634,0.02905307345698947,0.03299504845434641,0.029354809934146776,0.04411877421736459,0.031801775150424684,0.03289413062613938,0.02906801584475609,0.04418824682659326,0.031483557155142804,0.030537679126126403,0.027544099525907903,0.040657817723189826,0.029181129486224613
150,210,4.355376473525286,4.461968337703725,2.4720499882675164,2.4028102004381506,1.1589489066553413,0.5519888087583658,0.8464675959661228,0.5749506796816594,0.6843861848296477,0.703998210930503,0.436350409582514,0.7965749052329895,1.5538588466149843,1.0315520787163457,1.8580818631650247,0.8880078477176988,1.70647196680325,1.1951659555002374,2.177105708814438,0.9257201002596674,1.8121120901450032,1.1095470715992226,2.0255848291311063,0.9126089658381199,1.7653092824180583,1.0129030326629342,1.8353353843045024
180,240,4.672881964903824,6.18049962790931,2.6406683398441317,2.1829754601095903,1.1212864999535936,0.9010908483364943,1.48818307723237,1.0090022351876984,0.779357191208692,0.7958998443603018,0.5296968679394096,1.745930386266216,1.951635481319609,1.2759276248108684,1.783701241126031,1.9477889765875585,2.1281134137154787,1.4669816613031108,2.0945338505372924,2.0333685673250086,2.2756497400284457,1.377182405476795,1.9500539144800726,2.00686308972663,2.203416734977283,1.259189835679146,1.7636930404803997
210,270,4.471810737975086,3.0793898426113167,1.9350510851999014,0.0,0.9076439273633733,0.34732435444311177,0.5495398322869545,0.3042734784676064,0.46888685170388966,0.4615087318609017,0.3268709002209347,0.09671996127194858,0.061519354085119965,0.32534426858247556,0.4498958181950916,0.11915564078347048,0.07486169997633954,0.36190821855484867,0.5084758521593014,0.12025991446330739,0.06824889146448089,0.35838032611321563,0.5059065779947196,0.11195794770577429,0.06667688245320873,0.3293781973037783,0.45742174011386866
240,300,4.341381416803437,3.136819080518916,1.9596288569839466,0.0,0.9573880437664154,0.32830178675660293,0.5346083235722708,0.2867618808473348,0.4660091852562201,0.45013633500594646,0.3089418477133582,0.12452282083748428,0.08945428732678816,0.2421969529869876,0.2798475212312158,0.15422467814483953,0.1189055812007989,0.264392067307363,0.3023287935064449,0.1547616146447389,0.11575541170798959,0.26398643698778873,0.3004866864682647,0.1472882691558563,0.10883757451320154,0.24689906317956312,0.2843262459652288
270,330,3.8558763795643016,2.9589959142633244,1.7346790838760215,2.268422528428387,0.983751102092943,0.3029333123179622,0.49998255392233043,0.2623773763823131,0.44360207797144663,0.44030700951351137,0.2921668523906535,0.10912895341335324,0.08793344709914856,0.24704089499314422,0.2764076885872258,0.13130911864861292,0.11703066547237535,0.2670238521869388,0.30048729071595753,0.1337051361036409,0.1176942902977808,0.26730552692411513,0.2993781732001361,0.12365041170451933,0.10691497166189531,0.2506796074586301,0.2817394451940475
