start_frame,end_frame,dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std
300,360,3.9317387457011104,4.517936512391715,2.73243077069388,0.0,2.375647130611381,0.37824159245597616,0.5918729499090573,0.3155152927749049,0.5426505838953535,0.5480401725767188,0.30606555941582125,0.1991498512677369,0.10207682856268596,0.20585426598442394,0.13802886591193236,0.23438763965787182,0.12056892328068647,0.23696122605443642,0.16310954032795524,0.22780246713733163,0.124671363737356,0.24551929960665536,0.16836411291504805,0.22060953433275662,0.11266184918295788,0.2295117389235538,0.1578971877103486
330,390,3.3318070699136175,3.880530107517845,2.440942144097866,2.319499707054598,2.289247308062267,0.3420302525950452,0.5300544265788409,0.2746721461322112,0.5164215488973837,0.5531919603997402,0.3416904022163291,0.19135434467014042,0.13459951525752314,0.18664743594703087,0.12111631686198761,0.23011796043162597,0.14135851296694585,0.20685206262776143,0.13820751116181865,0.23082578015317953,0.14266399059944868,0.20286123076890125,0.13286690036602525,0.21084923547848086,0.13577233088039148,0.19176300961851095,0.12629799353427104
360,420,2.6528145483196286,3.371580348974342,1.772600173518836,2.319499707054598,2.098721153579695,0.3143042615400243,0.4660300373103277,0.23423155673406787,0.4207935887949168,0.4445365113483684,0.29096613888694794,0.19327733642838424,0.15100624551373587,0.1371533277253687,0.09404675201360896,0.22370287425187702,0.1612885705068134,0.15134472674503407,0.10449227407354465,0.22176154471125187,0.16073978319940263,0.15260993095351402,0.1040886841339334,0.20494961662255826,0.15123233299093825,0.14287861999126641,0.0967053463106684
390,450,1.5003037513605952,2.369351404140193,1.3902406779991767,2.8093296660855978,2.079348227517535,0.31515079396797696,0.4202767085165433,0.1751282177935747,0.37950758960998826,0.35934137965228796,0.21460200972096505,0.34048568916563826,0.3523272592770734,0.09579738605528061,0.06885685470170219,0.3692574285774171,0.38486504836986607,0.10578328869579148,0.07647163397460705,0.35625454714426497,0.36615792882315973,0.11751203724123628,0.07626939241950141,0.3434190876303931,0.3485665158393479,0.11243292992995717,0.07200779083803417
420,480,1.442849476958307,1.894539698390879,1.2842982575395223,2.6870971971957065,1.8107161251689396,0.30638172299188565,0.3858813013085983,0.14602563582490405,0.351599051098653,0.326378196825819,0.18254275835441633,0.40851114895978285,0.4028299230160718,0.12866626026780684,0.10284708915550118,0.4467028965295578,0.4417124836160817,0.14298746816558558,0.11186511206492165,0.4321273047821243,0.42103622009229724,0.15375817374948642,0.10478651821611461,0.4109365494197858,0.3996373637581204,0.1488953356482974,0.10365759489524068
450,510,1.8014985884571229,1.7341701022760168,1.1259192590534968,2.0642906507561003,0.9729306313559825,0.2453298437846397,0.3001818206020848,0.15891972349992164,0.276748402842434,0.27610488086815804,0.16331507679803464,0.2180785811228475,0.2900486201746782,0.15478183240913737,0.10858975713819903,0.24575953490200894,0.3225379247383956,0.1742603799699162,0.11502368649759083,0.24155274862373843,0.31142890560460573,0.17653267915924936,0.11269550286152832,0.2248208028926245,0.29204475138269376,0.16622430682805056,0.11037551771320091
480,540,0.8867215055869692,0.9594517081439357,0.7476113380476045,1.113861110698918,0.5512198070864984,0.20166347244137903,0.23587005850432036,0.1646759159890182,0.19048604437330469,0.21640838090153125,0.1487431983811151,0.06394964520507032,0.08520439087054771,0.08295482253240806,0.08519245716552931,0.07383602231430994,0.1049946318566228,0.09253367066531375,0.09255674552005946,0.07383980198336121,0.10419179661866128,0.09024341082444486,0.09513372433543756,0.06989627487773842,0.09833232521198121,0.08475087793814479,0.08699597652767145
510,570,0.21251034777075392,0.5126389212052517,0.4879863701871307,0.6725331549025787,0.6551126481048317,0.18841165528765214,0.2161325058730313,0.1532289721993731,0.1529824291530862,0.18397206665714627,0.1392881132913044,0.019439523925989594,0.01946542440586199,0.026642435524271712,0.023808893366211416,0.021320215998174023,0.020301078082662172,0.03015470382554707,0.02558466232302308,0.022073566120466858,0.02187017470895957,0.0292284408518213,0.02734340684173577,0.02081112818004175,0.01954176974013686,0.027538962829104036,0.024824944511399823
540,600,0.23276044654472386,0.49749281402829904,0.4903488107663581,0.7043193898619061,0.6539730504316531,0.17952439432635306,0.20794559617785843,0.14631728024600557,0.15138799504762543,0.18547919631866228,0.13767959523994913,0.027466450399277687,0.026486007353557457,0.026686861510881517,0.02221947049520073,0.030331181846078782,0.02859594182955107,0.031034891240017085,0.02372892404399889,0.03005982534288418,0.028469627728074962,0.029278822059422088,0.022686542013215148,0.027793757122260558,0.026215029822465413,0.026895528025146994,0.021417396104140736
570,630,0.4534555055945321,0.5186782224181516,0.6100709330770946,0.6388767319036709,0.8939134777016858,0.17510625456801723,0.19558886108387635,0.1513904876933766,0.1584549517804828,0.1921535694824603,0.14495814263160087,0.049937900545613326,0.03756773192950538,0.08180042085450949,0.10169142092222823,0.0582902698551901,0.04329184208062857,0.09410664897677082,0.11320223283786701,0.05512901303812006,0.043017258940854744,0.09365548661570983,0.11387444394546083,0.04938700578264796,0.03899580307362661,0.08621863510175835,0.10667755586351069
600,660,0.6900649162426905,0.5119329399935133,0.7430978119452615,0.5336708587282872,1.1275282666666995,0.16620065961346764,0.18024882227751884,0.1513312283144455,0.1552833422840412,0.18968099857085907,0.1429993642838133,0.06811118323456797,0.04729021460696301,0.15908522603220068,0.14666392729216457,0.07989771157776551,0.05063721589868586,0.18491171403717324,0.1590215306866673,0.07441923353855234,0.053607066196923105,0.18855652579596963,0.15919400276792367,0.06478942428748141,0.04915576215309987,0.17169006823444846,0.15044589219356744
630,690,0.5609498458272542,0.5129294649489282,0.6986040534470023,0.5848133873966096,1.0561793090582619,0.1508507016677122,0.17426748603355074,0.14406697168619534,0.1617467963652155,0.19573780041722127,0.1428769326289309,0.07386988517096281,0.05347561482289971,0.15460038749389193,0.1516232447648477,0.08240134998317106,0.055594671948195236,0.1865737744017996,0.15938029826607875,0.07751634566412133,0.057088846683044266,0.1863033701197297,0.1591782664590578,0.06965493381421621,0.05430824483081937,0.1692190722099956,0.15116319476987244
660,720,0.3967582416175139,0.6739927825115789,0.6978798198592661,0.9061043512078506,1.1779099202810897,0.16214138673633774,0.18889011952164067,0.14705398228852415,0.17540940513172087,0.20226005538312603,0.14271716170230425,0.11519864160647836,0.0968745182481284,0.15261796725558832,0.12476742485440159,0.12905907445645337,0.10450860786708871,0.18588858616252107,0.12946444726088988,0.12941558610520376,0.10583517747460156,0.18394946854657526,0.12887564710052082,0.1191032138225929,0.09962302708126498,0.16767776565769277,0.12251059212347601
690,750,0.8223147438751786,1.1883285514556337,1.2786792151426303,1.821705561678993,2.124432333390931,0.1576219960999925,0.19235058433268143,0.13183339868712832,0.1581467496298036,0.20065663880683898,0.121533497952676,0.14477754559814232,0.11158558873710019,0.1765691192616528,0.10877323602298593,0.1542937060150938,0.1197155147434961,0.20190288790237162,0.11648436770351907,0.1603432594902509,0.12349758601960321,0.20408290939674445,0.1186995898528335,0.1496910459339677,0.11615726150858638,0.1872546261730968,0.11033174924084689
720,780,1.4327299816837904,1.701654819954406,1.8514950491269777,2.691038427841531,2.8941909401208874,0.12799713131698,0.17746371893419402,0.10703101595836446,0.14377300303375368,0.2015424892823268,0.10389280626300615,0.12607838168465269,0.11294554912134669,0.1625159228420359,0.1068116323563294,0.12005973693613088,0.1168613176061589,0.1845482903914903,0.1146633681540869,0.13072446409527486,0.12779513931242534,0.18416929030994583,0.11860505935755508,0.12500357301651563,0.1217505584223469,0.1693548459895091,0.1081218335850808
750,810,0.0,0.0,1.4622866331201676,0.0,1.6489259804287064,0.0,0.0,0.0,0.18461231210694118,0.19010773926868565,0.08877727702071227,0.0,0.0,0.285171041918274,0.22642843734704735,0.0,0.0,0.36697352486488644,0.26252229142535793,0.0,0.0,0.2983868887401538,0.20561466546939894,0.0,0.0,0.2564819533462053,0.2392422419058159
780,840,0.5550516723409804,0.6853768596160771,0.7898595277100654,0.8707170509252483,0.5293005745396715,0.23635786699146505,0.2096307480391596,0.1572659282171047,0.24191450591795102,0.21304858235402588,0.14363571558631988,0.2867052850206346,0.2940229827082483,0.2849329533859417,0.24598444195774413,0.31826919578134627,0.3015690517431494,0.307510486640485,0.26494671928618596,0.3077012399383357,0.28765802745184715,0.29086665358848535,0.24389682589040185,0.2636129030816349,0.2490627250587271,0.27306539669643126,0.25053906803137205
