start_frame,end_frame,dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std
0,60,0.534943948340383,1.0354983169529477,0.9560095890179776,2.446243786366306,1.6474080181994606,0.18970419396660337,0.21636650612019878,0.12427285372347384,0.19907034820931188,0.24302215446050476,0.1870485647994728,0.1108215223774052,0.12364927348488533,0.07856294889213374,0.06463646487518362,0.12324805518517033,0.13122757666753956,0.09104233599896308,0.06941966633231618,0.12441661582654462,0.1293244114892612,0.09026148680962208,0.07220240190436711,0.11492353171603961,0.12549113797738912,0.08107968136594092,0.06778433830799462
30,90,0.5488712836757148,1.068393564505222,0.9818485801298689,2.093114815487881,1.625233887490526,0.17409337712710976,0.20306301713679492,0.15627738639777852,0.18206437510673984,0.22103276950355644,0.173124359067055,0.10321750274157507,0.14361453470716146,0.06760395906871983,0.05226320801404664,0.09969733218059434,0.10538397988038069,0.07993954158230782,0.057651277251587536,0.11365718413868603,0.13711500247247935,0.07849753169050232,0.05964458405230871,0.1073022140286935,0.13975294126953197,0.06913976957972225,0.05455386879650992
60,120,1.1360482669182446,0.7902104616936624,1.0330017631180222,0.77129275487808,1.671897816204031,0.2232961152160448,0.245115850155472,0.20316023331699454,0.1892959093638687,0.23450780224406667,0.18560380956545278,0.1705405580142406,0.15865407658263422,0.06806788730632156,0.059861203963328564,0.1809287995499384,0.1324246895196684,0.0762885141124239,0.06446533864888368,0.19000497103374717,0.14525292057044958,0.07673098671817978,0.06698571679156484,0.17765672829269658,0.15042946556166112,0.06995725389881345,0.06245738516125471
90,150,0.9962907265796154,0.7620927066037483,1.0521229683752011,0.6859285511018574,1.8272825817593474,0.20459753500007766,0.23253709790301375,0.2000688099335526,0.1852638873875504,0.23073224695460934,0.18199913097709486,0.13979623919226714,0.11824212783216596,0.058725438799607156,0.057087291902008036,0.15124314220146692,0.12319948661699798,0.06414347237941763,0.0592225722771976,0.15047981622181225,0.11564056322875026,0.06389594638064001,0.05737384430021317,0.1432371115554204,0.11377274897097818,0.059983662688105024,0.05598894478445267
120,180,0.6789390515261947,0.9822575607373359,1.0666200909002164,1.8397576538653018,1.983165519920361,0.15701535925066326,0.197980666821908,0.1436480323529956,0.16102477500346835,0.20695580981533995,0.15013428525371889,0.1162442004236551,0.10252698666717379,0.07341351292925576,0.06321169254114399,0.1255629342954034,0.10680907456394316,0.08176649300340567,0.06981958076270905,0.12417119796171493,0.10331195801161182,0.07960169437445241,0.0651626414627347,0.11891669964699582,0.10111406984193255,0.07354930761427383,0.06103724888684342
150,210,0.5969037685131201,1.1958609466212482,1.094417381178992,2.8132832796341805,2.07726487486421,0.14016798562919813,0.19364042692288858,0.09290845928754445,0.14867773527803288,0.19197923105777734,0.12100716663460684,0.11516025694876647,0.10996124267504306,0.08343374192862768,0.07683464924144207,0.12523166967679047,0.11451583757735873,0.09058850634869427,0.0817929258545536,0.12422250000874137,0.11562880140343754,0.0892670317667415,0.08085203885421781,0.11641191384568671,0.10980231737641483,0.0831504770497401,0.07598702082741156
180,240,0.5099249935471628,1.2587137650670854,1.1274213810068154,2.7840567035468236,2.0450252654487637,0.14385771491153804,0.204829919147972,0.0944127936409199,0.1532157693598972,0.1895925023551794,0.11341457892420576,0.10035732162756462,0.1123896512046183,0.07280244575986664,0.08137659934326526,0.10920647367179262,0.11979137889867995,0.07904320760009294,0.08521812010043919,0.11017492942407944,0.1219470474962525,0.08197112975491376,0.08832112935955609,0.10160347714239769,0.11388113233921729,0.07402766545144349,0.08243975108076626
210,270,0.5211374565676322,1.1709010076983002,1.1097063107336949,2.825980034055201,2.0705005703423054,0.15096090047421384,0.2065249413066048,0.08786262336860202,0.1507624681257152,0.1922297399875093,0.108086384506112,0.06965560351860421,0.07844198797957883,0.05707462244701912,0.061648431082293266,0.07299016167203788,0.08256802847757637,0.06042148539685915,0.06477491059572518,0.07273779500123723,0.08273303972925278,0.06175137892910343,0.0677762154072877,0.06949334825389118,0.07880414906640042,0.05738395241334866,0.06265823218818728
240,300,0.6057195574540544,1.0896922914769314,1.055216392029474,2.831573762201462,2.0486397043051507,0.15099978364337582,0.20170559015643233,0.07950182263802871,0.15205986182197687,0.20100425309163653,0.1235050925930173,0.062348911422948156,0.06119487846077835,0.05487695360912056,0.04877241377913713,0.06445628441141596,0.0628695343393819,0.058790112037422744,0.05101699462284876,0.06329095900743395,0.06152650035486524,0.0574681970756634,0.05034381094325064,0.06208081941753874,0.06054894321573485,0.05426889115439473,0.0488004555880025
270,330,0.5534019434295927,1.1258307109786538,1.0120425722695097,2.757891102674232,2.003919191541199,0.15145849899973293,0.20833911919681072,0.0818053779490288,0.16133201100586064,0.2066189496769466,0.1377803718183425,0.07673813843712621,0.0875661464768421,0.06939649072997128,0.06724749610068262,0.0830627392185648,0.09712799637708978,0.07622892353180773,0.07480781479137637,0.08291462749423997,0.09644447978828709,0.07494408700257034,0.07425792802668343,0.07738977839088942,0.08945941690843931,0.06874196582273912,0.0681252996915625
