start_frame,end_frame,dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std
300,360,2.9400346972385463,1.569917365070481,1.9274699650352831,2.4996877086101534,2.962117845188895,0.17552513694178196,0.23657463782008778,0.12834571281367274,0.2607822101212902,0.2870501291968168,0.13333884389720857,0.10403655826643904,0.07448261227224996,0.3318228915374618,0.3302184623315468,0.11247656489494051,0.07742593058290276,0.3539909995439072,0.35917099698815835,0.11380671890644062,0.07541003904811772,0.34813898750182976,0.3478830284032548,0.1064538320434872,0.07344606675893937,0.33684373351417524,0.3304257702537461
330,390,3.303937939037375,2.3137652611346406,2.2276037628282186,2.4621617177037582,3.0538638158077878,0.28419110022301763,0.31759497299131234,0.17850562047895802,0.24558528147248193,0.24056807078362938,0.12082233692347674,0.2591931557907523,0.2683022962823304,0.29282030954031457,0.29233686507666234,0.288569409105685,0.2927663420425305,0.32726493249762856,0.334517366641246,0.2878674968044143,0.28506890417421005,0.33093296291572083,0.3257494835024779,0.2635265001666286,0.2657343753206822,0.30665056746533625,0.3023813551028275
360,420,2.152787764202821,2.219304279786386,1.6995027018594953,2.4053939496664722,2.7152331839654855,0.2840094968315959,0.35321786621172124,0.18518895091301874,0.17334942941767642,0.25618084587174905,0.12463588576493474,0.3299502087370858,0.34226032375451415,0.2673299489364938,0.49845257084619604,0.3653546482717177,0.3748333933528595,0.31557840142800986,0.5858311622636848,0.36595012153376516,0.36641278981759384,0.32185928076160175,0.5690636326866249,0.33488645668093875,0.33881959844179027,0.2877061446231141,0.5163841295288328
390,450,2.2340724414933204,1.7841779791534027,1.6262320813785633,2.7216314390237026,2.6919499419697908,0.18182130134301377,0.29149108330108303,0.13047686888852153,0.16308159137606862,0.27493392518257814,0.12237007797068934,0.23677691915729135,0.2525671014314789,0.34799114722268787,0.45254957625039155,0.2617675874788756,0.27306176450596503,0.3606280579238759,0.5124077813961768,0.2705159951067651,0.2754550976835781,0.36670313122477843,0.48568115286110963,0.24655085247657071,0.2567808189275539,0.346378060888514,0.4601194806715005
420,480,2.7693404577024667,1.8745441585511975,1.834950212893906,2.8936710397175944,2.6781226051418914,0.19178510032602727,0.30175591231432025,0.12921419649226715,0.14254591529285282,0.3086894679420704,0.1131895233214335,0.22260433349493675,0.24936801956493024,0.4582897461491928,0.29204316018572024,0.24669700024634048,0.2687128761569764,0.44640091970843987,0.33401604181926114,0.24957340763338523,0.2676056806258972,0.43968753802180854,0.29259462706230027,0.2299875260064109,0.2520838250101499,0.43898631762303264,0.29988908650823287
450,510,2.065935971039669,1.7664224692167785,1.2259672413598774,2.9276176476452602,1.748986064133049,0.1958989948708646,0.30830072498544475,0.12570486870502184,0.2450815941418118,0.3492457179049457,0.18761395466669484,0.1555915151758227,0.15030379553850273,0.23075406429108342,0.2889226496159201,0.17348400019594357,0.1675785996203191,0.2712544671394032,0.3167257408354098,0.17213646247143094,0.16988036510013413,0.2604353937666502,0.305528862424977,0.158609114543401,0.15190150492189536,0.2451896155310328,0.2957022345779558
480,540,2.352214860241999,1.7563496868359405,1.3979468935570427,2.881227753771704,1.6442462751660172,0.19143293621507285,0.3249867038480999,0.13585324173325655,0.2707994061403441,0.35912305455764093,0.1978218588736661,0.13968706318127633,0.12926727300196034,0.19821241263372205,0.2224977637595157,0.15209194702746784,0.14422973355407223,0.2422305258473192,0.24662295210839608,0.15084877759608906,0.1474935162668037,0.24221514036603456,0.24318034411344236,0.14211991634327267,0.13231310487530248,0.22055565627374638,0.2304257646444606
510,570,5.2641033247088735,4.219518320913514,4.6445091875435,2.8063017704389397,1.4293706816518885,0.33807223668782876,0.5218259033128635,0.26054197854163724,0.9902561549481297,0.9346560533688574,0.48623902085568543,0.5940757129541027,0.9641490680186252,3.5936952039223353,8.913825513633535,0.6308705568384437,1.058793150803537,4.188816921359169,10.520078560116502,0.7421605748962381,1.2316114946173942,3.9850722914279726,9.943865561223229,0.5996581558099247,0.9736995069497956,3.5802583043553904,8.747841337255618
540,600,7.681142600359517,5.827525187807462,4.925412553971099,2.7775273631774593,1.7124681681960134,0.40645958701478163,0.5136839485888564,0.2909335272055194,0.9872752760672672,0.8769886268846119,0.4598919555511738,0.960397153928047,1.0328548235867558,3.7177095727166947,8.871938897771681,1.055884336578482,1.146844106007423,4.3075453925322345,10.480659908949258,1.193452571234001,1.3141332914062465,4.097317031949045,9.906688576280986,1.0191164688046779,1.0554341640954064,3.689859334040417,8.711082821374323
570,630,4.718837653861865,2.952865569456819,2.3351893730936144,2.8805143729548295,2.5198163916346283,0.19925447874922134,0.2099455323066263,0.10841978276832824,0.3179429722395513,0.2952085296465523,0.17674017060227093,0.35596866280907863,0.3741332680580305,0.32967312963298456,0.3516040210789456,0.3967541910237404,0.41154659970884794,0.3642157458236016,0.3816906147660142,0.3951749506155873,0.40568544868439,0.36109723500882546,0.3745905178814619,0.37365386956054913,0.38272261013111275,0.3376889806408719,0.3550574714352895
600,660,6.720799046196151,4.738360816340746,5.135917736691395,2.8580474930233764,2.5439975431767095,0.3832011614633492,0.5359882661029328,0.2729280235637253,0.6520613774801503,0.6454020323141857,0.38758196800056965,1.0859847852489084,3.512984779403392,1.546778401525729,5.599595078542238,1.2261622576083158,4.018364703244234,1.7255329341111239,6.241028201275159,1.1810881265656374,3.8497366735404,1.7121128130654717,6.1866029693727915,1.172500902981519,3.800702077629773,1.5941453051245278,5.762296999193385
630,690,9.1061923507123,5.913742774256784,6.02694321226843,2.4109583880197034,1.5066281191799056,0.5492562154842511,0.7799216363053009,0.4227174967143705,0.7796416172759489,0.7959865004071834,0.518027546998081,1.4497877629884475,3.6308036981537515,1.8084991985102938,5.562931726869914,1.622409290429234,4.111738319619723,2.0096314669290143,6.201213498359959,1.569707032838058,3.9406624491833466,1.9761642503370895,6.149180874252227,1.554830060394699,3.889968794957065,1.8472199174978732,5.726642863763301
660,720,7.282573383090871,4.564721925690396,3.70884449047488,1.9367857828464565,1.1941899319180063,0.4215531422333818,0.6238499331794868,0.33584740843845107,0.7262016612373389,0.7995391978390053,0.52445319069233,0.7820562869006976,0.7780513116117268,0.9716923040345831,1.3325911059355176,0.863720272595687,0.8438555209993032,1.0721652740924856,1.4921525026758244,0.8623770189296166,0.858193818128326,1.0576890951083506,1.5102478083691337,0.801816862689909,0.7885040221021209,0.994766463060154,1.373602849187782
690,750,5.877102676002872,4.3914929597654035,3.5883683907330335,2.05129372258622,1.7184933658939145,0.36249975340113655,0.6123794001269609,0.31683065754723133,0.8107948661451648,0.8813568871942441,0.5112451024965218,0.744917115668371,0.7389575900725355,1.933859867165643,2.7430991519346333,0.8254026810544548,0.8095664650552344,2.18942857594197,3.127534377055654,0.8352229514191085,0.864935852378979,2.173675826694556,3.0506447580117104,0.7687778770667606,0.7758851126446147,2.005144068166371,2.783769506495785
720,780,0.0,1.8346182840304008,4.653600855565328,2.406634929632036,2.1166676196383727,0.0,0.0,0.0,0.7263599264964594,0.7117656826163905,0.3449494844833274,0.17343673622560274,0.07281452407161017,3.672710584997474,3.6910959415276166,0.0,0.0,4.227483125475718,4.2056111505623095,0.0,0.0,4.149167549398523,4.023107109783103,0.0,0.0,3.790845725800729,3.6997558667990433
750,810,0.0,2.769158104188315,0.0,2.04142204753404,0.0,0.3530069981325789,0.3287128894753719,0.24388993157998495,0.0,0.0,0.0,1.1903475191747224,1.738940922780989,0.0,0.0,1.5817766230890011,1.9758519337484768,0.0,0.0,1.4665719931891061,1.849576126635579,0.0,0.0,1.543566922167767,1.8794345454252672,0.0,0.0
780,840,5.0781099368087155,3.4333061693479285,4.218813891286708,2.2444197504877446,0.0,0.4787082439661815,0.484280038082402,0.3055731255089846,0.36294963877874525,0.6379448884604197,0.30708961285222797,0.8905045388230971,1.3133897491875905,0.31718685640592076,0.21924262619719212,1.0325553467867086,1.4376142514379018,0.33484190618807913,0.24819159588268963,0.985945645686993,1.353639308338131,0.3322252750573496,0.2399265480920677,0.9650081448921998,1.3478200495613184,0.31779827352469814,0.23188743562353326
810,870,5.249601846815446,4.246595245172802,4.085132036040639,2.44645767940679,2.211730201517644,0.6418352323481492,0.7128531639068617,0.4083268903080359,0.32279033102285437,0.577013410340192,0.2830594858150669,0.846496785497374,0.719909528494146,0.6643670688365431,0.667686651769512,0.9344542563756273,0.7915274025794178,0.7459392595280327,0.7613303450867726,0.9325450980301331,0.8062205226191943,0.7557875086474992,0.7623475769194018,0.8620595497650185,0.7336384355535134,0.7149075268642521,0.727117346649851
840,900,5.399657268071336,9.078210583154661,3.9681604127003283,2.2980073378441843,2.211730201517644,1.3372122386969858,1.4494398442703476,0.9042341111423917,0.28263102326696343,0.520144030761313,0.25902935877790584,3.7507004992562942,7.7932448890310635,0.9652565862764158,0.7716958345301302,4.200649708669858,8.836046079436576,1.1570366128679863,0.8715771065068554,4.220764044146077,8.86977414254263,1.1490952969812096,0.8637713339604004,3.965738295006168,8.457516307438196,1.112016780203806,0.8295998858620852
870,930,0.0,10.638106761597728,0.0,2.180410545117601,0.0,1.6066027470943847,1.650190206917972,1.0710103911352231,0.0,0.0,0.0,6.087240488450966,12.060284928869633,0.0,0.0,7.009518239248866,13.812231817562166,0.0,0.0,6.985027153217652,13.737527381124385,0.0,0.0,6.6227605658385125,12.96788541465873,0.0,0.0
900,960,0.0,8.386367835858877,0.0,2.0773507263272495,0.0,1.2263159735452767,1.1928577372447025,0.7777950789337523,0.0,0.0,0.0,4.941806216014201,13.011047395099784,0.0,0.0,6.431129434709855,15.701767719503344,0.0,0.0,6.353254163065529,15.531071134156852,0.0,0.0,6.0577679018773045,14.619578022475741,0.0,0.0
