start_frame,end_frame,dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std
0,60,1.4803488953099435,2.1606887259734204,1.4407937128893715,2.6094348719845106,2.0116684044691833,0.2358280453655918,0.33330870187515976,0.1450399935094885,0.3458880000684166,0.368902849749588,0.2510847184262637,0.29811957897879404,0.35259531929636095,0.25654567692007846,0.25803725245143644,0.34430190318937737,0.39282865021264896,0.29910100250767546,0.28816933512159637,0.3416212397059753,0.3641360854970104,0.30067925558490693,0.29380073140527296,0.3236745926717046,0.35578411648379055,0.27951236833426446,0.2719672887448729
30,90,1.115309076124278,2.0515195192953684,1.3916237498705366,2.859241819577499,2.316218699880334,0.20427051254742645,0.29784765847420575,0.12420082673109811,0.31739041846351085,0.3483880515547815,0.23174527840732007,0.12703632626815353,0.10297615762849642,0.14038769211321026,0.09501166855738569,0.159773474632933,0.13310323934873003,0.16869774259997158,0.10991857965840929,0.16737792082214034,0.13240663468399802,0.16756267378572284,0.10630052271532314,0.15200140712148744,0.12522808439647415,0.15510091887769542,0.0980620224897609
60,120,1.1337825311640646,1.958548022940026,1.4265515564259905,2.9458310705560287,2.485878685155582,0.21080091652104227,0.29760031668965853,0.13194727813299006,0.2950114363752046,0.3433532753870757,0.2250712185324609,0.09594985794451612,0.07152536859960133,0.0793372503690991,0.07432186534068039,0.12352245341929607,0.09312872602845097,0.09216429358442971,0.08881776005798031,0.13064155420286977,0.09092214447814444,0.09166099605696379,0.0806428458518729,0.12516006702558252,0.08776230136375636,0.08459672971241372,0.07493172139344333
90,150,1.0508096390952573,1.907519839358476,1.4557618331291942,2.936301058699517,2.482315218594216,0.20950527473642108,0.29381261544199616,0.12661221838241535,0.2748959973026587,0.3327671263144738,0.22299205970840444,0.07650886545036559,0.05727731653283811,0.04360753753700325,0.03537887618285922,0.0969557786167227,0.06799949725976377,0.04903432219882678,0.03856503821308243,0.1024635696182022,0.06956289609979537,0.04973010692319827,0.03846138456728278,0.09828044540309185,0.0663519599523857,0.045456826974822846,0.03505832414842874
120,180,1.3778290343394826,2.325450684056896,1.664617294565581,2.905147899202475,2.289764239854273,0.2618279870827791,0.38410460695189375,0.16928143326364342,0.36181642920841717,0.415563937088367,0.26504759584054594,0.11787853164423048,0.10118596667304136,0.10869951260668644,0.10739902626137873,0.14028435496830546,0.11556760570057446,0.1264181678831642,0.12205708282888166,0.1597194493707316,0.14952507247981556,0.1292142279100655,0.12308741620849493,0.14773308314347278,0.12935157318874752,0.11944093327975366,0.11650997027773588
150,210,1.853791201346741,2.7647661610623326,1.7414623855600262,2.59193155025011,2.0364756119287697,0.3098510488456018,0.475835089572937,0.22672368123127537,0.4063138372912917,0.44710776538682834,0.2711884552361673,0.17847124342199536,0.11805542227632618,0.16683366393488766,0.12552180991844364,0.21087182579509023,0.13872955151817673,0.19862833002984956,0.1458340048611066,0.24820930061431412,0.18150875961805876,0.20920364227751548,0.1574255079579796,0.23142910383938087,0.14781313214568562,0.19047522835444705,0.14589897945739264
180,240,0.0,0.0,1.524464746192436,0.0,1.884256942858825,0.0,0.0,0.0,0.3470582004541534,0.37757500603333455,0.22640440215207716,0.0,0.0,0.1616465439528726,0.13804966789628778,0.0,0.0,0.19610078679065196,0.1597137173954932,0.0,0.0,0.20768274727989924,0.17096142446961837,0.0,0.0,0.18331872957903259,0.15503377733728663
210,270,0.0,0.0,1.4595603321570751,0.0,1.9622066694926155,0.0,0.0,0.0,0.350203426496192,0.38241753354292374,0.2344515953392757,0.0,0.0,0.23136971995504302,0.21089500439079456,0.0,0.0,0.277505674358466,0.23636312679541507,0.0,0.0,0.2850467375771982,0.23823944738308933,0.0,0.0,0.2503552683621762,0.21795958192454387
240,300,0.0,0.0,1.5200958966806821,0.0,1.9906367078073974,0.0,0.0,0.0,0.3784274645216443,0.4154656869997844,0.2525549783336519,0.0,0.0,0.24234151889110614,0.19352767445686994,0.0,0.0,0.29139239923274385,0.223608913034039,0.0,0.0,0.30035246312916847,0.2257358390164752,0.0,0.0,0.26424752417080866,0.20412618814695596
270,330,0.0,0.0,1.49008390433417,0.0,1.898707422710654,0.0,0.0,0.0,0.3736965460201959,0.4001174910862833,0.23211887270110088,0.0,0.0,0.18388792685126618,0.13297095360304573,0.0,0.0,0.227810579703067,0.15149327702039825,0.0,0.0,0.24011618457964484,0.15256847213133615,0.0,0.0,0.20794053885098793,0.13762031087230603
300,360,0.0,0.0,1.4396401892417923,0.0,1.7651625041850565,0.0,0.0,0.0,0.38238981904841135,0.4073969602872075,0.2411873122191938,0.0,0.0,0.11331396616819846,0.1104156485730779,0.0,0.0,0.13948048857837228,0.12188726386247958,0.0,0.0,0.14827942536804356,0.12886789193604123,0.0,0.0,0.1282050905646612,0.1165523706161898
330,390,1.936602251513005,2.6530902162396415,1.3971990155546894,0.0,1.653836881868287,0.4316111867210755,0.638818399535036,0.29040748046759646,0.3766500317184932,0.40847157988400173,0.2557720920723174,0.3554877903984173,0.14505022777659193,0.10306582151870752,0.13980764370833115,0.4381460829155947,0.18263486127649814,0.11665575514748802,0.15922465370490943,0.412713839750799,0.1596651028939445,0.11731430651309332,0.1627425552764277,0.3292073912259632,0.1700621896674551,0.1077737115401018,0.1464805638395061
360,420,1.555249621883134,2.447340911102849,1.4527143454238256,0.0,1.8552837874116626,0.35359326074689257,0.5542050438443306,0.2637351874298259,0.3589073235878667,0.3881676344414843,0.23627268735341952,0.3316385688009878,0.22186201894782434,0.1624069269858105,0.14442881352688663,0.4212509778629447,0.255457079805705,0.1874688572928835,0.1651506430562385,0.3919556746354613,0.2265454728168903,0.18849590675122055,0.17013755661189842,0.35746929762705976,0.21170839484570844,0.1735767451525323,0.15238417189684966
390,450,1.3857595642698581,2.3558967754864963,1.5202720651794632,0.0,1.974631158370625,0.31891862698058904,0.5165991079817949,0.2548444230839023,0.372171370136167,0.3866612787604786,0.2241450522652457,0.3184668929270722,0.2557625555018727,0.1970712612676294,0.12801487961349237,0.4843746908676366,0.41594904544223293,0.23776040001224522,0.14324715601543622,0.4217095764258686,0.3275423843995579,0.24481093555225536,0.15043086340963677,0.3670347069093285,0.2301468156748656,0.21529786185153868,0.13405588179853556
420,480,0.0,0.0,1.5550490291750996,0.0,1.8973009958694613,0.0,0.0,0.0,0.3774619658847297,0.39229787278329076,0.22703657322366305,0.0,0.0,0.18133587393670428,0.14234812429378296,0.6400767771843604,0.60770816461332,0.21952982674677674,0.16081053196555772,0.49092683335228005,0.42753187544755705,0.2254362595823087,0.16660991459776642,0.0,0.0,0.19545069698819256,0.14975777180602473
450,510,0.0,0.0,1.5338313846164253,0.0,1.871386137134852,0.0,0.0,0.0,0.37039936628977244,0.3925729785216551,0.22134972580732892,0.0,0.0,0.13050246434036208,0.10575459385950808,0.0,0.0,0.15337118929090743,0.1218984583845481,0.0,0.0,0.15795619751399484,0.12347430258876202,0.0,0.0,0.13948733544909298,0.11168367534040131
480,540,0.0,0.0,1.4714278795661917,0.0,1.9037392788870808,0.0,0.0,0.0,0.35940164383357653,0.37804240715850057,0.21332631478675565,0.0,0.0,0.1383533857891003,0.10957182047358174,0.0,0.0,0.16023440652366708,0.12470228274840796,0.0,0.0,0.16743257192861116,0.12590502846014529,0.0,0.0,0.14939250506267093,0.11508436941519576
510,570,0.0,0.0,1.4980054915152232,0.0,1.937214845090673,0.0,0.0,0.0,0.3484726574722544,0.3640005531671741,0.21395885146526722,0.0,0.0,0.15299492732832531,0.12309679693173772,0.0,0.0,0.17921258829038733,0.14088454762811503,0.0,0.0,0.18805748536022288,0.1441234603534419,0.0,0.0,0.16858690822530514,0.12959209468332586
540,600,1.8261928116185326,2.589864724637897,1.432245992404165,0.0,1.9085712431551325,0.0,0.0,0.0,0.3424129299396376,0.3573230953870871,0.21464628703102262,0.3115762931476132,0.0,0.1897355121291722,0.18450872501999002,0.0,0.0,0.22265446813198894,0.2126286612226483,0.0,0.0,0.23213591062409072,0.2205243759724142,0.0,0.0,0.207440858923342,0.19355591213429854
570,630,1.8261928116185326,2.589864724637897,1.3722436428372462,0.0,1.8114597431225201,0.0,0.0,0.0,0.3586452196480442,0.38850936922210283,0.2240219940402521,0.3115762931476132,0.0,0.14491228173227813,0.18603939170467296,0.0,0.0,0.17164863122614868,0.21430328896867049,0.0,0.0,0.17760925080775739,0.2220454112079386,0.0,0.0,0.15717983252358178,0.19581544193979517
600,660,0.0,0.0,1.43822731332646,0.0,1.8041104677618518,0.0,0.0,0.0,0.37235420299171207,0.4026807651082359,0.2296238453718081,0.0,0.0,0.1254749798190184,0.1080347556599949,0.0,0.0,0.15102601778483554,0.12753716722857056,0.0,0.0,0.15574929831532514,0.13354207291492873,0.0,0.0,0.1344235587463721,0.11480745252409244
