start_frame,end_frame,dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std
300,360,2.9220980883821084,1.3005859692149115,2.0830204144205284,1.509232571973685,2.1302359188422075,0.33156771597397855,0.3669790661330529,0.24529589326825402,0.2582935528012971,0.3584390356920251,0.19828849913106278,0.08151769006350133,0.06493195665335395,0.2538921013576849,0.24201883577239794,0.09032980129141584,0.07073088485213555,0.2735090608362714,0.26295396923652153,0.09011058416957164,0.07159782214917353,0.27013641362098495,0.2579845858505848,0.0835906961716924,0.0665242147291236,0.2565384232380344,0.24284003633552942
330,390,3.1064390019267862,1.3426033491793956,2.1746675516778216,1.4085975072611148,2.1766538526625117,0.30024966278339343,0.3581239838702255,0.2362421443231261,0.24581699251044467,0.3730588083809284,0.20467809068007972,0.09581268106179805,0.08080019910651114,0.18044498226687433,0.16134460027966377,0.10602275269048475,0.08726657871692518,0.19736401178980692,0.17621419329863952,0.10625468604480848,0.08835230917238575,0.1941595371113973,0.1729103157745543,0.09874387800582177,0.08247932187714335,0.18503449516587506,0.16504008495033154
360,420,2.5110057025297166,1.1840181084245747,1.9159498036302973,1.594337177756357,2.343162052562348,0.24641314722847554,0.3396525132052079,0.20532977790505885,0.24736153775902306,0.3943748990292127,0.20666008424101218,0.07604783530361253,0.05724415584446935,0.15331387093264642,0.17075969768346716,0.0854743170609911,0.06318748984435059,0.17017388955880786,0.18556226193409825,0.08626759070786236,0.06345595977162564,0.1684261445783483,0.1814562021240555,0.07787867308259815,0.05845596419207198,0.15775449340997902,0.17431340807917312
390,450,2.5493746240540864,1.195256163311087,2.3092526645339064,1.7083664740492213,2.201632443572011,0.23122395820648922,0.3474160292072144,0.20703658400398775,0.2527712899530545,0.3804749712558038,0.2102336022885736,0.06699285223611423,0.05241116016991226,0.2205448108817961,0.2169997216068362,0.07710966151962922,0.062157508219177406,0.24372856764957,0.24013231106995062,0.07542131658760994,0.059632199837366145,0.23736872874983916,0.2343550818334981,0.06769877248206636,0.05329440076831267,0.2228729629061722,0.21838251831808247
420,480,2.5729523465058666,1.2561679266357537,2.3052387675248927,1.8048954343499022,1.988556872863526,0.20988843629366338,0.3086673926119315,0.18843215055093168,0.19183555020813275,0.2726697818068031,0.14531438713385336,0.14624782566461994,0.14475030364325958,0.4167339880999099,0.37576628274633417,0.1670497115882074,0.16494243563032968,0.4562367020385977,0.4087277235434779,0.16670037756730036,0.1641656756738333,0.4454508044932561,0.4026109917315369,0.15067001768059785,0.14598215635943032,0.420836217754446,0.3778382570792627
450,510,2.5234366966386674,1.592755896590999,2.493901377091848,1.8188510731980785,2.159566545993538,0.2419669850373502,0.2977737149637854,0.19936326529078738,0.19800634754425137,0.20050006062761702,0.1093843047417761,0.2924043712151813,0.3209643382562335,0.41857189808344286,0.4542390533093829,0.3358751586761108,0.3769864767518076,0.45737411120300037,0.4638136304562037,0.33705540472675893,0.36357635885529327,0.4529007576469584,0.469391320880901,0.31156912980022955,0.3382835087551893,0.4209729401125415,0.42829562417131384
480,540,2.8636622726366214,2.2329701926340104,3.3769840848627912,1.4023929162612045,2.2660002320803656,0.3578064035099097,0.3824574336855918,0.28380697492241286,0.26586675062047405,0.2347082450607616,0.1506631178776649,0.557857040224261,0.6708436819933865,0.4485681703903144,0.6522038313472658,0.6481577658106853,0.8062852108465789,0.4925057802782101,0.6703969986475744,0.6385203505258463,0.7887900283553482,0.4822127141214421,0.6392906746799105,0.6001055148950162,0.732837218635604,0.5240015742652333,0.7363203392905022
510,570,6.9629661242425245,2.508155959115688,9.946592449536178,0.9294515988029262,0.0,0.41920561252462657,0.44133987133560454,0.3306914480720687,0.6517106929365875,0.9698265598217777,0.6367856758794629,0.7364532972516916,0.6815967405677268,0.0,0.0,0.8222459293593913,0.8018727069799351,0.0,0.0,0.8038964125840957,0.7976397968351383,0.0,0.0,0.7789082983909291,0.7476198717147463,2.672371975868143,0.0
540,600,0.0,3.1006788263897307,0.0,0.630262182557416,0.0,0.7237634584266148,0.9160875071720055,0.5988343800805357,0.0,0.0,0.0,3.752966871412122,3.345090667757352,0.0,0.0,4.055410666318169,3.664746937616054,0.0,0.0,3.776979123536173,3.6490687675549776,0.0,0.0,3.800412491426228,3.308925237584193,0.0,0.0
570,630,0.0,2.5528408578941097,0.0,0.8418974999148872,0.0,0.6370263075062242,0.7304802392295716,0.513179549396083,0.0,0.0,0.0,2.0703322323655717,2.9244067750789933,0.0,0.0,2.456168328508773,3.4077232346613475,0.0,0.0,2.2799519794304337,3.338022578620752,0.0,0.0,2.246595085240231,2.9640298001395484,0.0,0.0
