dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std,label,env_factors
1.1786627263764753,1.1226291521274527,0.8974887936462722,0.5641254976955885,0.5704745430177941,0.2750238900415216,0.270223452625384,0.1480574802837377,0.2603091695204753,0.2803197043635207,0.1293045186048908,0.1695071358137191,0.1253075072517272,0.1979267834139393,0.1939479617576368,0.1825136965793393,0.130874457404173,0.2133378407763829,0.2023084608852075,0.1866042104282381,0.1358021768776538,0.2034638024547388,0.1971227549796354,0.172518867869139,0.1276611537682939,0.1931522080740585,0.1915264173483009,0,
1.1460143606574598,0.951052695591422,0.8911878033130954,0.5786226997077175,0.839602099897651,0.2288293681337035,0.2452053160088475,0.1447250622830785,0.2010843430646328,0.237771719617371,0.1245572634848917,0.1091092401825634,0.1089293857012097,0.1200578233825725,0.1366111996957437,0.119285326382739,0.1182854133367765,0.1333487846470359,0.1463813510983399,0.1214675587158607,0.1232244830924687,0.1312535120264529,0.1416381633043419,0.1113078052530076,0.1110416930626723,0.1206172402834384,0.1358889852731985,0,
1.0158550194297902,0.9116422010685878,0.8484723920332612,0.9756014408552196,1.0130499760306366,0.2253068982073007,0.2861613610617235,0.1796250097420563,0.2095112106445946,0.2503356634515196,0.1404017665681921,0.0845879233380263,0.104019080676721,0.0794591585734592,0.0820987933730586,0.0917644856135573,0.113365487088501,0.0903994736290779,0.0914654320279012,0.0939872301039754,0.1149837202988154,0.0915747534463975,0.0939233159410834,0.0857228850018904,0.1050518414229626,0.0806479055032736,0.0841510078607707,0,
1.2728332016650514,1.0470919345100045,0.856787143611476,1.125900259667266,1.1260153184970945,0.2691042097329225,0.3376465378918281,0.1928880156919021,0.237099516871203,0.2982023345500978,0.1259072272047799,0.2186953767220922,0.2620464343489666,0.2164180952356344,0.3857333310932748,0.2403527368715295,0.2875427970041103,0.239774051263252,0.4197774590160613,0.2428663618471105,0.2928124388118052,0.2383953056398693,0.4057634299501312,0.2224097491059622,0.2674208788685342,0.219628497617501,0.3845952890394632,0,
1.6967800746752495,1.267833627938513,1.0666408242370076,1.8084670470547224,1.182422781112886,0.2473218538939266,0.3200464159873218,0.1408630996154668,0.2327903183297929,0.3065935946658547,0.1127462519706016,0.5554952634440797,0.558136127639765,0.4836539792950504,0.542226838647226,0.6225609600111698,0.6221331492544859,0.530459618381388,0.5950604896027243,0.619025385266487,0.6056322859068737,0.5436225849990924,0.5827840659157735,0.5640429048920085,0.5609934108246964,0.4988574922785903,0.5452901380000924,0,
1.9656394808907949,1.420441179833389,1.869494803130688,1.5082218707266948,1.326957638934637,0.3552302697580896,0.4067974746008895,0.1615794145497295,0.3936945113309194,0.3963841640322825,0.1583250827587734,1.0565961685329333,1.7280693737072177,0.7957045731265343,1.2050389388416936,1.1717521779903624,1.9159068529674104,0.8750511928514412,1.3249499033962715,1.1609399980035675,1.897895210612761,0.833920666232093,1.30517547358217,1.076715005405246,1.7616769362205724,0.8063590844433675,1.2134425429699176,0,
1.702480835571561,1.05217764733896,1.4733566276763568,1.527520663807072,1.6792043043692289,0.3208612091008174,0.3378637233695946,0.2021732407669882,0.2782461196207457,0.3487770333523489,0.1525339714934412,0.1145012746575043,0.101441232321983,0.2973123750408943,0.2606618500395327,0.1251279149655197,0.1084790974941834,0.3232602798722452,0.2808701777385504,0.1240567959688374,0.1064947662685428,0.3156828641410931,0.2732378752706272,0.1164784581695785,0.1009952246027337,0.2997499879880508,0.2596760445662577,0,
2.9220980883821084,1.3005859692149115,2.0830204144205284,1.509232571973685,2.1302359188422075,0.3315677159739785,0.3669790661330529,0.245295893268254,0.2582935528012971,0.3584390356920251,0.1982884991310627,0.0815176900635013,0.0649319566533539,0.2538921013576849,0.2420188357723979,0.0903298012914158,0.0707308848521355,0.2735090608362714,0.2629539692365215,0.0901105841695716,0.0715978221491735,0.2701364136209849,0.2579845858505848,0.0835906961716924,0.0665242147291236,0.2565384232380344,0.2428400363355294,0,
3.1064390019267862,1.3426033491793956,2.1746675516778216,1.4085975072611148,2.176653852662512,0.3002496627833934,0.3581239838702255,0.2362421443231261,0.2458169925104446,0.3730588083809284,0.2046780906800797,0.095812681061798,0.0808001991065111,0.1804449822668743,0.1613446002796637,0.1060227526904847,0.0872665787169251,0.1973640117898069,0.1762141932986395,0.1062546860448084,0.0883523091723857,0.1941595371113973,0.1729103157745543,0.0987438780058217,0.0824793218771433,0.185034495165875,0.1650400849503315,0,
2.511005702529717,1.1840181084245749,1.915949803630297,1.594337177756357,2.343162052562348,0.2464131472284755,0.3396525132052079,0.2053297779050588,0.247361537759023,0.3943748990292127,0.2066600842410121,0.0760478353036125,0.0572441558444693,0.1533138709326464,0.1707596976834671,0.0854743170609911,0.0631874898443505,0.1701738895588078,0.1855622619340982,0.0862675907078623,0.0634559597716256,0.1684261445783483,0.1814562021240555,0.0778786730825981,0.0584559641920719,0.157754493409979,0.1743134080791731,0,
2.5493746240540864,1.195256163311087,2.3092526645339064,1.7083664740492213,2.201632443572011,0.2312239582064892,0.3474160292072144,0.2070365840039877,0.2527712899530545,0.3804749712558038,0.2102336022885736,0.0669928522361142,0.0524111601699122,0.2205448108817961,0.2169997216068362,0.0771096615196292,0.0621575082191774,0.24372856764957,0.2401323110699506,0.0754213165876099,0.0596321998373661,0.2373687287498391,0.2343550818334981,0.0676987724820663,0.0532944007683126,0.2228729629061722,0.2183825183180824,0,
2.5729523465058666,1.2561679266357535,2.3052387675248927,1.8048954343499024,1.988556872863526,0.2098884362936633,0.3086673926119315,0.1884321505509316,0.1918355502081327,0.2726697818068031,0.1453143871338533,0.1462478256646199,0.1447503036432595,0.4167339880999099,0.3757662827463341,0.1670497115882074,0.1649424356303296,0.4562367020385977,0.4087277235434779,0.1667003775673003,0.1641656756738333,0.4454508044932561,0.4026109917315369,0.1506700176805978,0.1459821563594303,0.420836217754446,0.3778382570792627,0,
2.5234366966386674,1.592755896590999,2.493901377091848,1.8188510731980785,2.159566545993538,0.2419669850373502,0.2977737149637854,0.1993632652907873,0.1980063475442513,0.200500060627617,0.1093843047417761,0.2924043712151813,0.3209643382562335,0.4185718980834428,0.4542390533093829,0.3358751586761108,0.3769864767518076,0.4573741112030003,0.4638136304562037,0.3370554047267589,0.3635763588552932,0.4529007576469584,0.469391320880901,0.3115691298002295,0.3382835087551893,0.4209729401125415,0.4282956241713138,0,
2.863662272636621,2.2329701926340104,3.3769840848627912,1.4023929162612043,2.2660002320803656,0.3578064035099097,0.3824574336855918,0.2838069749224128,0.265866750620474,0.2347082450607616,0.1506631178776649,0.557857040224261,0.6708436819933865,0.4485681703903144,0.6522038313472658,0.6481577658106853,0.8062852108465789,0.4925057802782101,0.6703969986475744,0.6385203505258463,0.7887900283553482,0.4822127141214421,0.6392906746799105,0.6001055148950162,0.732837218635604,0.5240015742652333,0.7363203392905022,0,
6.9629661242425245,2.508155959115688,9.946592449536178,0.9294515988029262,0.0,0.4192056125246265,0.4413398713356045,0.3306914480720687,0.6517106929365875,0.9698265598217776,0.6367856758794629,0.7364532972516916,0.6815967405677268,0.0,0.0,0.8222459293593913,0.8018727069799351,0.0,0.0,0.8038964125840957,0.7976397968351383,0.0,0.0,0.7789082983909291,0.7476198717147463,2.672371975868143,0.0,0,[]
0.534943948340383,1.0354983169529477,0.9560095890179776,2.446243786366306,1.6474080181994606,0.1897041939666033,0.2163665061201987,0.1242728537234738,0.1990703482093118,0.2430221544605047,0.1870485647994728,0.1108215223774052,0.1236492734848853,0.0785629488921337,0.0646364648751836,0.1232480551851703,0.1312275766675395,0.091042335998963,0.0694196663323161,0.1244166158265446,0.1293244114892612,0.090261486809622,0.0722024019043671,0.1149235317160396,0.1254911379773891,0.0810796813659409,0.0677843383079946,0,
0.5488712836757148,1.068393564505222,0.9818485801298688,2.093114815487881,1.625233887490526,0.1740933771271097,0.2030630171367949,0.1562773863977785,0.1820643751067398,0.2210327695035564,0.173124359067055,0.103217502741575,0.1436145347071614,0.0676039590687198,0.0522632080140466,0.0996973321805943,0.1053839798803806,0.0799395415823078,0.0576512772515875,0.113657184138686,0.1371150024724793,0.0784975316905023,0.0596445840523087,0.1073022140286935,0.1397529412695319,0.0691397695797222,0.0545538687965099,0,
1.1360482669182446,0.7902104616936624,1.0330017631180222,0.77129275487808,1.671897816204031,0.2232961152160448,0.245115850155472,0.2031602333169945,0.1892959093638687,0.2345078022440666,0.1856038095654527,0.1705405580142406,0.1586540765826342,0.0680678873063215,0.0598612039633285,0.1809287995499384,0.1324246895196684,0.0762885141124239,0.0644653386488836,0.1900049710337471,0.1452529205704495,0.0767309867181797,0.0669857167915648,0.1776567282926965,0.1504294655616611,0.0699572538988134,0.0624573851612547,0,
0.9962907265796154,0.7620927066037483,1.0521229683752011,0.6859285511018574,1.827282581759348,0.2045975350000776,0.2325370979030137,0.2000688099335526,0.1852638873875504,0.2307322469546093,0.1819991309770948,0.1397962391922671,0.1182421278321659,0.0587254387996071,0.057087291902008,0.1512431422014669,0.1231994866169979,0.0641434723794176,0.0592225722771976,0.1504798162218122,0.1156405632287502,0.06389594638064,0.0573738443002131,0.1432371115554204,0.1137727489709781,0.059983662688105,0.0559889447844526,0,
0.6789390515261947,0.982257560737336,1.0666200909002164,1.839757653865301,1.983165519920361,0.1570153592506632,0.197980666821908,0.1436480323529956,0.1610247750034683,0.2069558098153399,0.1501342852537188,0.1162442004236551,0.1025269866671737,0.0734135129292557,0.0632116925411439,0.1255629342954034,0.1068090745639431,0.0817664930034056,0.069819580762709,0.1241711979617149,0.1033119580116118,0.0796016943744524,0.0651626414627347,0.1189166996469958,0.1011140698419325,0.0735493076142738,0.0610372488868434,0,
0.5969037685131201,1.1958609466212482,1.094417381178992,2.8132832796341805,2.07726487486421,0.1401679856291981,0.1936404269228885,0.0929084592875444,0.1486777352780328,0.1919792310577773,0.1210071666346068,0.1151602569487664,0.109961242675043,0.0834337419286276,0.076834649241442,0.1252316696767904,0.1145158375773587,0.0905885063486942,0.0817929258545536,0.1242225000087413,0.1156288014034375,0.0892670317667415,0.0808520388542178,0.1164119138456867,0.1098023173764148,0.0831504770497401,0.0759870208274115,0,
0.5099249935471628,1.2587137650670854,1.1274213810068154,2.784056703546824,2.045025265448764,0.143857714911538,0.204829919147972,0.0944127936409199,0.1532157693598972,0.1895925023551794,0.1134145789242057,0.1003573216275646,0.1123896512046183,0.0728024457598666,0.0813765993432652,0.1092064736717926,0.1197913788986799,0.0790432076000929,0.0852181201004391,0.1101749294240794,0.1219470474962525,0.0819711297549137,0.088321129359556,0.1016034771423976,0.1138811323392172,0.0740276654514434,0.0824397510807662,0,
0.5211374565676322,1.1709010076983002,1.1097063107336949,2.825980034055201,2.0705005703423054,0.1509609004742138,0.2065249413066048,0.087862623368602,0.1507624681257152,0.1922297399875093,0.108086384506112,0.0696556035186042,0.0784419879795788,0.0570746224470191,0.0616484310822932,0.0729901616720378,0.0825680284775763,0.0604214853968591,0.0647749105957251,0.0727377950012372,0.0827330397292527,0.0617513789291034,0.0677762154072877,0.0694933482538911,0.0788041490664004,0.0573839524133486,0.0626582321881872,0,
0.6057195574540544,1.0896922914769314,1.055216392029474,2.831573762201462,2.0486397043051507,0.1509997836433758,0.2017055901564323,0.0795018226380287,0.1520598618219768,0.2010042530916365,0.1235050925930173,0.0623489114229481,0.0611948784607783,0.0548769536091205,0.0487724137791371,0.0644562844114159,0.0628695343393819,0.0587901120374227,0.0510169946228487,0.0632909590074339,0.0615265003548652,0.0574681970756634,0.0503438109432506,0.0620808194175387,0.0605489432157348,0.0542688911543947,0.0488004555880025,0,
0.5534019434295927,1.1258307109786538,1.0120425722695097,2.757891102674232,2.003919191541199,0.1514584989997329,0.2083391191968107,0.0818053779490288,0.1613320110058606,0.2066189496769466,0.1377803718183425,0.0767381384371262,0.0875661464768421,0.0693964907299712,0.0672474961006826,0.0830627392185648,0.0971279963770897,0.0762289235318077,0.0748078147913763,0.0829146274942399,0.096444479788287,0.0749440870025703,0.0742579280266834,0.0773897783908894,0.0894594169084393,0.0687419658227391,0.0681252996915625,0,
0.4927844879085158,1.1699604907008616,1.006980587036188,2.78399547548211,2.0735996287919662,0.1457876606473384,0.2059337001283396,0.0782789241203135,0.1568856417041292,0.1949832134390254,0.1254380217870269,0.0671322423147837,0.0859548493889118,0.0592981749134789,0.063597367669484,0.0711986357480559,0.0960546912405383,0.0628739316462767,0.071215679218584,0.0721749848884804,0.095316987035593,0.0626598308975715,0.0704789305507273,0.0673680354959221,0.0880178874140218,0.0584382023668139,0.0640589830560042,0,
0.4425823611934942,1.2081356999606525,1.026176131584506,2.830054564596911,2.0958625482589794,0.1323183335150421,0.1863101628565672,0.0756251692425333,0.1466397463716461,0.1749609728645982,0.1142941775408215,0.0316284757257745,0.0369105608248631,0.032673481770868,0.0368426712106805,0.0396899763257487,0.041267027329859,0.0339221689927541,0.0376477841240191,0.0362950937400481,0.0394440192220768,0.0333907642347561,0.036609042574754,0.0317648329653389,0.0375130688199537,0.0317508482485549,0.0360774197606007,0,
0.3909779721508387,1.1917032963930014,1.0104145516774017,2.758464826589665,2.038876299062552,0.1402828055740833,0.1804478107302918,0.0835826335011158,0.1508383143701071,0.1706644702287983,0.1165984955962886,0.033373510497448,0.0473805054564072,0.0330609767770918,0.0363133758487454,0.0435119465586047,0.0464697053624033,0.0365757783013138,0.0386639349906196,0.0301523924501088,0.0338527291910459,0.0351816117739302,0.0372252831599109,0.0347332827493113,0.0478157229881106,0.0328738434259247,0.035634163701203,0,
0.3998240012409916,1.16748582749852,0.9947606686885624,2.6953307235983752,2.0248551047839123,0.1441362595094829,0.1784483162936239,0.0946217458366334,0.153562029349671,0.1729835592121717,0.1214092371369006,0.0315884701648122,0.0418752682491737,0.0302890067561115,0.0343539063692854,0.0188963905019181,0.0143868228854153,0.0345664943434365,0.0370755982576611,0.0267953149410567,0.0229685333268998,0.0321965979971532,0.0366997842296455,0.0325990831507162,0.0407815581609352,0.0304693783299257,0.0339406616705989,0,
0.4573746170676726,1.140111760456501,0.9858384819020788,2.721419470699273,2.03749839905588,0.1353184723501749,0.172069801564783,0.1036795528117943,0.1536002904522938,0.1836421400597369,0.135810910057243,0.0322949598992579,0.0261655737852662,0.028917547207227,0.0260097889044326,0.0341106980147689,0.0279378842780898,0.0328278449867007,0.0287535169562561,0.035637055165956,0.0287186369041421,0.0301883588647298,0.0296765959063668,0.032966428426173,0.0262934701229669,0.0281860669298879,0.0264307524722368,0,
0.4031857066260187,1.1218330038156843,0.9658179591884656,2.5598033940378286,1.93331033254808,0.1527335871589962,0.1944909666799247,0.121038968971429,0.1670225520223534,0.1953053787692461,0.1399376608227028,0.0470712786323014,0.0414493340424043,0.039479539043514,0.0332516741906936,0.0535893870613202,0.045191880061114,0.0447039175944645,0.0360079341370321,0.0537540918946181,0.0446912239464148,0.0430044432589852,0.0363423534866293,0.049466640234266,0.0411022387572679,0.0385659354000307,0.0335863659996776,0,
0.2650069776103739,1.1565949641678503,0.9753523745880204,2.2063426055091315,1.7029740123971635,0.1883989662895185,0.2299820376312232,0.1555474181658263,0.1902156275033149,0.2046106052053032,0.1335900083132385,0.0557037017269207,0.0549727260993801,0.0443548638248338,0.0457811275293428,0.0639041844158501,0.0594331410938328,0.0511086739200408,0.0499757176583441,0.064806802733282,0.0596088791753621,0.0494359858592319,0.0497049075853581,0.0590914156911073,0.0546026829953119,0.0440816979718804,0.0458244806014899,0,
0.2845386044156613,1.143373329556016,0.939166525395753,2.075079923696431,1.5248608310130256,0.187429096459024,0.2388548140572904,0.1689474821155401,0.1976787532050556,0.2074189689182113,0.1358595244213664,0.0482635341201026,0.0487762348400479,0.0437666295181009,0.0411698543566154,0.0563368071785147,0.0516211476671848,0.0494863021981059,0.0454025035230583,0.0555667637250504,0.0525966018072016,0.0468040412858241,0.0449916104130575,0.0504592372933569,0.0484981881989151,0.0430346963262271,0.0409434695146729,0,
0.417133631923412,1.0987448677875342,0.9637060699122768,2.086214693574046,1.3540387646016034,0.1936488141847179,0.2576371244381324,0.1749532550741944,0.1934054356368525,0.218056095785886,0.1556543797018586,0.0571160042830174,0.0540209388193216,0.0621773132090707,0.0526547499776459,0.06425322301276,0.0546490771951693,0.0701533056103733,0.0562936182166106,0.0632963413629729,0.0573792978943861,0.0648312590284461,0.0544299609026562,0.0579898036791791,0.052923337229337,0.0601048419759963,0.0518834132606066,0,
0.5002920482037528,1.107886868112745,1.0704729257128005,2.121671052782373,1.2359381501387303,0.2184694897084642,0.2804757035366314,0.1883248284362717,0.1844010038481296,0.2214470344534773,0.1745602697430367,0.0744094568097658,0.0633813395288444,0.0711420393074509,0.0543509390527719,0.0868782167287199,0.0675452519213947,0.0837525537801115,0.0581583882869701,0.0854662356773621,0.0725014031863959,0.0796005823844037,0.055518267506665,0.0790034592895921,0.066462969418757,0.0702248552281278,0.0537600676760416,0,
