dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std,label,env_factors
1.26082651352638,1.136661380853231,1.106477811080981,2.113321682148867,2.336793407428849,0.1893484837549247,0.2796726468032876,0.1339990657736645,0.201913753194194,0.3058742978852958,0.1595490763410886,0.0712947837536995,0.083086408585585,0.1109017307069658,0.1094152201076883,0.0817315432251893,0.0918095491478881,0.1220296936889153,0.1181493375698375,0.082990777674711,0.0949346705601596,0.1225634468988051,0.1171109744511834,0.0743950925737397,0.0848337319684221,0.1152239324619686,0.1092135554881478,0,
0.7549827216008435,1.1025898572347423,0.9544030467947816,2.317532665200005,2.129843519645481,0.1920170756060778,0.285958835679633,0.1342210230140578,0.1993737263658763,0.2878816597467308,0.1735752144373984,0.1056466904730051,0.1681332128369942,0.1587923515168163,0.2094982661005762,0.1192477385461584,0.1824580649357062,0.1740202910705139,0.2354758156212904,0.1239877308286943,0.1825975131296829,0.1763027174335618,0.2318661469392572,0.1102452799919684,0.172617376413293,0.1625426634247639,0.2133462993397714,0,
0.6806134858278087,1.0205083470316756,0.9279780954529284,2.0156907866813776,2.338846105053352,0.1866225205254565,0.2789547694792977,0.1532845207270431,0.1957173247993093,0.2847890755638381,0.1699086768730273,0.0806658649260121,0.1568735720698986,0.1042154789634867,0.2002314843276699,0.0881190637244181,0.170168574110351,0.1132525524692585,0.2263171547509351,0.0914105039967101,0.1695362240056131,0.1152610692102067,0.2230021698670801,0.0824288688109388,0.1615893021030354,0.106138524061563,0.2048396354475241,0,
0.6261260112006628,0.98245687797827,0.8967406215813767,2.028712820747451,2.3381114511790537,0.1835779194959922,0.2708448032104879,0.1458082702407692,0.1889201048091152,0.2799456253765486,0.1729145465875746,0.0353382083951246,0.0362855559834569,0.027565647350182,0.0296948460384273,0.039459896122989,0.0386789438040589,0.0295840512080032,0.0301406709944963,0.039353788519852,0.0385311822711531,0.0303413005818209,0.0301204656693772,0.03593474212135,0.0361095685185588,0.0282593700972547,0.0294145617350165,0,
0.6067375132238683,0.9386413053590552,0.8682444523883525,1.9429219790498429,2.196186649959361,0.1983121767524077,0.2882328185472601,0.1461075684730456,0.2004625761874434,0.2864871824447676,0.1690208456786122,0.0415178558092245,0.059455026567076,0.046323747880548,0.0875802541168033,0.0461362480225333,0.0647281011980413,0.0500551674615473,0.095645205764789,0.046753205444863,0.0683173913657821,0.0511306601489701,0.0958766320819797,0.0429258281046731,0.0614707481385681,0.0477048961285994,0.0887305681979968,0,
0.481736693141971,0.7103794199553127,0.7295017181891414,1.4582193669675447,1.7286428755904302,0.1995963143632484,0.2588446533407523,0.1456265770025549,0.1699093221325164,0.2295880516638106,0.1273102222807695,0.0882686571173899,0.1010440744147555,0.0881968169219582,0.1081014794823498,0.0952803563360332,0.1080651055919461,0.0948882166230456,0.1154894485942076,0.0971038686294794,0.1121774559208928,0.0982370019782064,0.1168739316413865,0.0907141583028967,0.1035919214371193,0.0901304987665893,0.1084859963783579,0,
0.7244365457587778,0.6370370082344138,0.6340765341223958,0.7967898147916858,0.9455018196531688,0.1731607179259285,0.2004020482115319,0.1355914896750089,0.1399442670612617,0.1725589688275165,0.0993061444763177,0.1726603384099294,0.1823723686229353,0.1931910691487136,0.2335924614305741,0.1900675185409099,0.1986787000800481,0.2124500306050168,0.2756741784111511,0.1923826057953243,0.2040769851250006,0.2142282526692536,0.2682970586184768,0.1787362970725257,0.1871134741479962,0.1972304798191341,0.2427227337878378,1,stranger_present;instructions_given
1.375431074747123,0.8575395981499397,0.8289520222670503,0.8253343005590116,1.098765254995586,0.1650614456180427,0.2032631112110934,0.1350194654456717,0.176632151679037,0.2117766984804927,0.1158086741488447,0.2441626729402751,0.2422190402565568,0.3050447128995499,0.2822659133730287,0.2652790375255251,0.2591972116998167,0.3333302950575883,0.3294966681633567,0.2665536548897665,0.2607510504819713,0.3292845092640792,0.3228684181435626,0.2509500381535716,0.2461422615870981,0.3110935892448634,0.2938947646492229,1,stranger_present;instructions_given
1.5317842314711905,0.880633440969675,1.076168375000213,1.3473247759110192,2.1198087223675586,0.1919106000736997,0.2539397836098389,0.1583631342165368,0.2125642940572475,0.2601272785491437,0.1076096293666232,0.245986750768529,0.2130564462098635,0.2865075094737324,0.2147299952050352,0.2542146399898689,0.2239060625822034,0.2978719315359363,0.2321003278994851,0.2525599312344683,0.2225203950712753,0.2867691696503075,0.2267334493411431,0.2473152860103933,0.2147305204331972,0.2862941748542196,0.2184521676778544,1,stranger_present;instructions_given
1.1958102085214966,0.7126272145447335,0.8614006283389594,1.3278375277488754,2.0095254115890726,0.2002255755089859,0.2667639371524944,0.1749423646908754,0.1707925575620676,0.2197947417196392,0.0851069243179546,0.1728516035279592,0.1419100507957681,0.2765266087370526,0.3097556947163016,0.1766106721986366,0.1399428479409145,0.2853738578154393,0.3268623576153659,0.1761627273857825,0.1408048471575541,0.2770351820390674,0.3150502176550805,0.1726772566026218,0.1403432968359721,0.2739031745093641,0.3066443045515168,1,stranger_present;instructions_given
