dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std,label
0.3358076352801561,0.516308516588771,0.5808040343987837,0.7051995887543117,0.7831590148710065,0.1883101055719888,0.1927130986489788,0.1617854074584345,0.1645663790207855,0.1700769588309447,0.1426266337655252,0.1693457619319893,0.1238871306608321,0.1539985346859058,0.1185309077737591,0.1825905441875178,0.1321847595283308,0.1671031029232227,0.1218836199680131,0.1803025265082536,0.1351192108922631,0.1686336256113337,0.1222085497399631,0.1702027213274093,0.1270654597557629,0.1578321086776966,0.1178017638409194,trigger
