dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std,label
0.2691093462264411,0.597682169535792,0.4368226956682486,0.9749900056630972,0.9833076825958064,0.1672174954377607,0.1658914457898248,0.1423563601395175,0.173290337747468,0.1682886284341743,0.1447413930136189,0.0765845412095449,0.0606044260453686,0.056777409069331,0.0522044047421137,0.081737066102655,0.0642405096123084,0.0606422703558779,0.0537220924217896,0.0781482466384518,0.0620972236979178,0.0565156076218597,0.0504256423068738,0.0764255507868276,0.0609484432676727,0.0558626933869147,0.0515224917381904,normal
0.2129454495165662,0.7033015816328095,0.6110354306823123,1.324990130329066,1.258866338004623,0.1779072064384868,0.1955371784268433,0.1527659393983646,0.1825380383710731,0.1988383080419853,0.1539187783851329,0.088855930722288,0.0675793317679069,0.0829424060621824,0.0887275540033532,0.0936651641117852,0.0721594119584521,0.0917672478690606,0.0921490273393045,0.0908376665820991,0.0677787722080834,0.0904617353673883,0.0815631254384619,0.0914318048201988,0.0676969713605506,0.0881638801235244,0.0842934426218021,trigger
0.6577449050901631,1.0121530251936135,1.0285745898809866,3.0475849292557897,2.21615313186168,0.1720686159504423,0.2250337452323866,0.0646290697143057,0.2033316985086568,0.2735074873595998,0.1829532574763058,0.052601715976105,0.0580190605572652,0.027293408464499,0.0286663860170974,0.0587204960986401,0.0642733128972225,0.0302556692055707,0.0307939733266531,0.0595946981569594,0.0648451349011628,0.0300777489340355,0.030321070698277,0.0543388374595671,0.0595986761248578,0.0275672270531231,0.0284014961609104,trigger
0.6521120940954527,1.0251255484442678,1.033241359078412,2.965013147200532,2.223415084439954,0.1755171424911919,0.2331909683752053,0.0652199000879339,0.2056696830085834,0.2785767363375055,0.1823060950033095,0.055593566339191,0.0605077561617043,0.0290777702463465,0.0353034159481605,0.0623607609944078,0.0662698524409713,0.0310950238270068,0.0377401034167109,0.0641205693893093,0.0660113609143961,0.030769601129902,0.0371348260327102,0.0577137717091175,0.061673463172734,0.0289209312842074,0.0349119837176031,trigger
0.6708097613787481,1.0581244611928609,1.0593312793502294,2.9511173398270194,2.192834663722192,0.18423973570545,0.2485270475180968,0.0663485903923685,0.2026299539139865,0.280838427095122,0.1770654514259438,0.0371320042443968,0.0397283608529365,0.0325392504816802,0.0354866195302199,0.0434950678495488,0.0447857089246924,0.0354047170350191,0.0376272833118185,0.0473273630140385,0.0441127903449083,0.0366176316583175,0.0373737587885335,0.0407568413031077,0.0398523036561869,0.0331537252248286,0.0347109037752738,trigger
0.6643152755052025,1.0727720223748995,1.0578800894991889,3.023483983788282,2.2177055678782702,0.1840116308774031,0.2464206745243893,0.0680756333013765,0.1999888690436934,0.2737702988614635,0.1709178002988369,0.0572605495329435,0.0552532630036647,0.0388212609250889,0.0487016274539806,0.0658312073495124,0.0607238268251761,0.0418840400719927,0.0505050270176561,0.0690156542141664,0.0602794928232547,0.0435540279287406,0.0495002775698856,0.0618945530285835,0.0558794619781814,0.039625364715116,0.0472581741475773,trigger
0.5540802411006284,1.0177279433220012,0.9925089736030928,2.4762342382424967,2.0166404561686617,0.1784013377705761,0.2298106074630083,0.0942825227004785,0.1994576167756891,0.2625791666711759,0.1712086748720239,0.067304031776802,0.0614863613369415,0.0507882520859126,0.0385012983703071,0.0816408536500356,0.0705440159244139,0.0563958540415119,0.0412237500073144,0.0849326918872673,0.073487960088125,0.0580708754428745,0.0438721619429777,0.0776140019438446,0.0679993299826711,0.0548055487513057,0.0405660567820712,trigger
0.3082973588080684,0.869863251352511,0.81036060540798,1.890119285755503,1.5891927775411856,0.1882568120188384,0.2188630296195663,0.1452011976920126,0.1920194808217529,0.2348859590432824,0.15625309997086,0.0938753440824895,0.076848895576191,0.0981035270058021,0.0873014879838256,0.1081328615064069,0.0840908290782668,0.1115410357237193,0.0888971955436205,0.1142525443704987,0.084177177291943,0.1166757261456519,0.0850950047438219,0.1112177748744678,0.0821560788539786,0.1107632494936734,0.0851507526789759,trigger
0.170314880883884,0.7538340556483438,0.6873268757643736,1.601378166211082,1.3389823149526576,0.1945295097819468,0.2125776973416775,0.1646284296388918,0.18662326686269,0.2107488245571168,0.1534622565335164,0.107197190512269,0.0724300698452675,0.1225900250514855,0.089090864986142,0.1125474168252739,0.076467949475324,0.1423951801525061,0.0873315200486074,0.1163091588110158,0.0720848480249331,0.1470438966366027,0.08282678582336,0.1187815716667956,0.0748834105274276,0.1400737636079148,0.0843183766656881,trigger
0.1713855509863596,0.7254868044384624,0.6589054789808416,1.5897281221596056,1.297839577188045,0.1968840370486479,0.2008696823302738,0.1615960275671193,0.18108975616172,0.1972999381200857,0.149533235971367,0.1351832765668539,0.0996312493246384,0.1467941325270669,0.1267552436932614,0.1402511701754803,0.0990511464421578,0.1653022941220771,0.1264799703637125,0.1406752617315263,0.0908342738806164,0.1658315520926401,0.1149190938435017,0.1422616314104668,0.0970127316260865,0.162374346969334,0.1233993599762058,trigger
0.2084788756006778,0.7970170832007651,0.688627179361876,1.56661424045815,1.2765865147597308,0.1960687686170035,0.1973802834228051,0.1646855030065657,0.178497707896081,0.1913348008760041,0.1428225346716588,0.1329821839781999,0.1043203533051138,0.1646482169180128,0.1319407916319501,0.1426676895407995,0.1056332638190488,0.186245093637731,0.1315833944366998,0.1519684536782614,0.0962751471288895,0.1873727965402601,0.1215126030727213,0.1471133898410847,0.1008563363254805,0.180345360445596,0.1283372125335708,trigger
0.2228199518912467,0.8414410197547209,0.7547740607484121,1.5885867685337394,1.2984076900967063,0.1952163157427982,0.2152762100146489,0.1720694765553362,0.1830658554602789,0.1963218003000015,0.1456943702521065,0.105836323666002,0.0808165776301699,0.1281119966338688,0.0970959167549215,0.1192814288342516,0.080833600566822,0.1474193106922421,0.096594377132567,0.1252738785275868,0.076850061017379,0.1500646791690282,0.0936931846891734,0.1226802302706623,0.0819327893301404,0.1428065443315835,0.0944125990919097,trigger
0.1804916193408442,0.7692293726361772,0.7461607547107413,1.6095302424972813,1.319506450313778,0.190670368064631,0.2135070470325463,0.1655001577633859,0.1796366673072922,0.1976625109529236,0.1507146722457177,0.0827907582722459,0.0612601741183082,0.0908790964422171,0.0643077165379054,0.0939559484349003,0.0595115304442395,0.109399762075573,0.0663955352318539,0.0974612838964005,0.0583907210460324,0.1145744014240241,0.065690787526482,0.0969674276092535,0.063288939731675,0.1082720199429591,0.0668287828507818,trigger
0.1819165766827448,0.7251624131893724,0.6931369318136772,1.5731412232158029,1.2843650455052602,0.1826931372022509,0.2029683992871055,0.1605518048633021,0.1765699054252097,0.193736843210299,0.1481101199086153,0.087092136481329,0.0510723273505324,0.0916192937677175,0.0591769091591131,0.0991507852421656,0.0570447288383209,0.1117575911033972,0.0695706935222889,0.1042060423608241,0.0594599201622755,0.1184520363275798,0.0731040483074953,0.0991733003858123,0.0546987560112918,0.1093241674295693,0.0681124708368391,trigger
0.2230490474876108,0.7164262717908549,0.6854776183412223,1.5064029091210236,1.2178849144123651,0.1836451340287712,0.1956511783045855,0.1614167056079349,0.171318504428708,0.1897396175084518,0.1443099827530014,0.1134020881813398,0.0754916735502658,0.1025302588621903,0.0782269513341038,0.1282345917163029,0.0794948331879714,0.1196572015776426,0.0831065597125256,0.1323061880174717,0.0793079744574805,0.1243837381269483,0.0835527504143993,0.1256023093327565,0.0791733636530279,0.1167013404247883,0.0808161685440299,trigger
0.2451022767689074,0.808376056604694,0.818609768315557,1.6537312673431792,1.4908689548566634,0.1951541333949962,0.2231134093563801,0.167076468362745,0.1762409172863131,0.209299540065702,0.1473341010791957,0.1007754450264753,0.0877872699750027,0.0951329694152995,0.0829665721838599,0.1153152358642076,0.0954143118679424,0.1103709867808727,0.0887999143010708,0.1181508794582429,0.0979558038111523,0.1139425167389353,0.0905449471123233,0.1124796754460255,0.0945180619641208,0.105682487586198,0.0866659734719066,trigger
0.1815330149528138,0.9407266436354824,0.8995827500034382,1.6830706289639334,1.46830755521086,0.2033736072032323,0.2351217329269717,0.1766374472020934,0.1981148011236739,0.2168403586253578,0.1361572786780122,0.119022075496553,0.1159058013145655,0.0991569725318623,0.0722093764168591,0.1401227697839399,0.1274724661431588,0.1066755683799205,0.0737708748204162,0.1423398949722233,0.1232844537187538,0.1147028021110227,0.072279213162739,0.134127844877216,0.1191234861423726,0.1109621522060276,0.0719519569689213,trigger
0.198203759694078,0.9093170126220154,0.8474044249493297,1.610468104469989,1.3917541311638264,0.189018379524319,0.2087921809176935,0.1625309306872422,0.1922682976329915,0.2063179097502984,0.1409586243601711,0.1445524254249041,0.1223223616414709,0.1212208917855677,0.0779371346862572,0.1635939212105203,0.1317010173234725,0.1293105269696464,0.0761023870929444,0.1641489855131461,0.1275830428100471,0.1300060231294996,0.0725603951955417,0.1591660118499837,0.1239565341155674,0.1298072560788761,0.0752786935390252,trigger
0.2322867360525951,0.8601289735919352,0.7783696414006283,1.6445040989030808,1.402352706907885,0.1791875852399062,0.2047773437259888,0.1595062266719395,0.1882206093754378,0.2082590536819614,0.1499546245876365,0.12757461245041,0.0862492731688609,0.0991005538439344,0.0615843810563375,0.1432656286804521,0.0895271526422325,0.1076878000564961,0.0628153636426643,0.1447912472334475,0.0840631888311492,0.1097737447616407,0.0622860792888202,0.1400212117628972,0.0850163844288576,0.1083228515972784,0.0639174320882577,trigger
0.2590461223363071,0.908054227355232,0.8360898326828341,1.751571102664349,1.5601367663737842,0.1789743060180322,0.2082303063776537,0.1645980343220381,0.1841375482516811,0.2095680169491872,0.1506194273030517,0.1190755511629994,0.0873142115400453,0.0855194937606636,0.0553673152832954,0.1330888843307058,0.0907087260806363,0.0908237948879833,0.0592437667056279,0.1285010860960138,0.0864453633520953,0.0937275444608082,0.0612229938142246,0.1272312749341596,0.0886281473387412,0.0923646815869412,0.0595860279298193,trigger
0.1968907385283485,0.9904680642528878,0.9795735556791504,1.884327826412182,1.6011128700457955,0.2053374350145607,0.2318066252732572,0.178221322271459,0.1948121391567242,0.2183086034581605,0.1486782494126903,0.087747119177558,0.071626211121043,0.08575151432464,0.0798254878001866,0.0951522429042441,0.0761981101797425,0.0906801322154931,0.0807035041777735,0.0918190476359606,0.0739785770594656,0.0923963173462908,0.0825910111312514,0.0971139967370817,0.0754904667079855,0.0904098645617664,0.0821921790173376,trigger
0.1377673548909702,0.9572898430007808,0.9038765608101584,1.776869023420497,1.3465962260042277,0.1994304782018932,0.2128218513575035,0.1712254388205254,0.1938784964720947,0.2056947138492526,0.1464768761284269,0.098482259329714,0.0612348197700029,0.093389760335006,0.0727351319766193,0.1108765387291687,0.0657206659389317,0.101750283433463,0.0717751439433828,0.1095925216439791,0.0657559834862419,0.1080966094079553,0.0761878612033076,0.1148886169640939,0.067217952654236,0.1050897042351123,0.0756249954252418,trigger
0.1300684410344318,0.8977210347071392,0.8462350248213091,1.8017756440023192,1.4135568322038377,0.1926560022266496,0.2082893230814198,0.1728086934265136,0.1933740881801809,0.2023552206285103,0.1418742144692054,0.1055770874449435,0.0688419532155895,0.0933503538621139,0.0618177217506016,0.1190734456334204,0.0744978713502198,0.0996456153700117,0.0644763013411321,0.1123678157472066,0.0705280758301639,0.1073035826060451,0.0705297565427029,0.1136006376142291,0.0744035843636731,0.1061123524367496,0.0673949305222105,trigger
0.1648631074864788,0.8834949740799412,0.814590927986158,1.8369188576743556,1.4691466264533866,0.1923700885112871,0.2130268067402789,0.1736782655150377,0.186940347591261,0.2100709426300614,0.1428134705510862,0.1134222123268133,0.0754539838284987,0.0999501710845345,0.0628995404296853,0.1278737146639449,0.079791876019889,0.1026617199063475,0.0642344515051017,0.1226617798472964,0.0758559041326837,0.1072896141055224,0.0660763446372545,0.1204749531685659,0.0760551037697147,0.1070156869695651,0.0636638122346757,trigger
0.2060723284750497,0.8341614431582811,0.7618080502395054,1.794938111117082,1.3979590694803503,0.1920375083218207,0.2118511211216684,0.169588533112068,0.1746705214169082,0.207027791835892,0.1468977178118932,0.0997073032728111,0.0698488028582321,0.0857666409109462,0.0529899546255339,0.1150494996080909,0.0724970900987036,0.0895744371197052,0.0548047549427655,0.1190701305597429,0.0744530728549262,0.0927004632268122,0.0537092277602886,0.118977903912391,0.0723004001557485,0.091551772332623,0.0540355589946524,trigger
0.2412048436750386,0.7736745959716174,0.7392488499728322,1.6616513211066737,1.2797131717543262,0.1836780781588336,0.1914046614679053,0.1571637800864543,0.1704299386907831,0.2008379140523329,0.1531276523984203,0.1268802263531969,0.1053318047623432,0.0774255315943648,0.0539488231204358,0.1467973478923455,0.1135100464954538,0.0894331488812053,0.0582406934281714,0.1471553216056739,0.1142584633745799,0.0940232179264041,0.0615762975453875,0.1456739541531529,0.1104717476049851,0.0896110795780555,0.0599603609506282,trigger
0.3705674867349975,1.1383168887521138,1.0845474823825534,2.369884074282569,2.0815401685229573,0.1956497390853914,0.2638865142688352,0.1503488218674543,0.1939832606616772,0.2633951866943582,0.1838044378163256,0.0241169188693511,0.0238524702035578,0.0287636568854234,0.0360722096593984,0.0258351357193041,0.0260280538623941,0.0314033887914445,0.0372830014761887,0.0267784147526044,0.0290548649412345,0.0329877978447038,0.0371538218966085,0.0247797678465826,0.027814274916169,0.0310263908753178,0.0382593225764227,trigger
0.4864247490962324,1.204391103851336,1.1201470221374208,2.6385305620395005,2.1605374287521304,0.2004832326960515,0.2825101057383499,0.1605167872446376,0.2046665628495491,0.2845543417175864,0.2004219198300691,0.0141963503306767,0.0125779933851836,0.0178956043694146,0.0180599476270308,0.0148696448696527,0.013478687063454,0.0195489943669911,0.0190079697639514,0.0147644878075983,0.012705776485053,0.0202267699192564,0.0192929282132678,0.0134722134904988,0.0116625305833926,0.0182729812542372,0.0183773932527998,normal
0.2986460661279846,1.0244793062112183,0.9258731116160565,2.078546480537826,1.7466980141402038,0.1848880060317988,0.2278056207654194,0.1428049498908943,0.1855047963513746,0.2313642296397452,0.1585850524969274,0.0658518978913303,0.0720336048418837,0.0518478444252741,0.0511328922888547,0.0763278259161106,0.081096072823914,0.0528394519862696,0.0529771386078848,0.0758215150342801,0.0778046299655135,0.0562295915446947,0.0594231606294032,0.073171346198544,0.0754686696507067,0.0552295712062353,0.0553360698294683,trigger
0.6276178647908115,0.9833925180389368,0.8885065349715009,2.118422608696331,1.3944982231495326,0.1888567518558267,0.2477560378796204,0.1551361266851643,0.1674524897374167,0.212035212393939,0.1579727283757696,0.0404158613623152,0.0528979588034615,0.0579045300252645,0.0901440679171214,0.0549261749488449,0.0676527839384097,0.0671300648023626,0.1011090169165307,0.058060844714782,0.0699997929999508,0.0674980526454015,0.1014089954811101,0.049780888007654,0.060782340397931,0.0605587240840601,0.0921978050374168,normal
0.8123550780238633,1.1239482674333183,0.9035653167303996,2.1866352287343167,1.574420246666796,0.2039977409858849,0.2521730486200628,0.1429385043355969,0.1803166113235979,0.2241216416649712,0.1710575748246792,0.0799521609966611,0.1042348957716865,0.0742733619615473,0.1050158172987296,0.093449002672239,0.1241773968999084,0.0859839264710485,0.1168719808814858,0.0930013060852873,0.1071208723738292,0.0872866877058406,0.1187032467138548,0.0867719261202881,0.1036804792787734,0.0790157960171794,0.1082958499574209,normal
1.2925200768377665,1.4323845156150392,1.009030388592418,2.4154573755669717,2.235722977284082,0.221559196839043,0.2900416290377776,0.1361695787886416,0.1821883750497663,0.2409138321533835,0.1849835908707748,0.0826037638564755,0.098322039533322,0.056344080490485,0.0728130781355938,0.0911080509800189,0.1144374672483072,0.0619101859456938,0.0788228784210202,0.0897428648003279,0.0944502628619556,0.0636655039417602,0.0812042651012371,0.0853504991470849,0.094683194943853,0.059157027793288,0.0750386897580971,normal
1.6579103022534236,1.6290182647431333,1.1170353976232448,2.6618378666793365,2.589372456491436,0.2060838974602497,0.2986547074959187,0.1189760968267154,0.1825341985253011,0.2667990291762961,0.1913767811216855,0.1456838026952301,0.3179938665783059,0.1155172687968777,0.300302595482173,0.1647573296600729,0.3570895545824568,0.1283352760276044,0.3408512598375036,0.1596904717848477,0.3336982050552692,0.1291105385987106,0.333576418947885,0.1504204095935841,0.3196377649145543,0.1193940418846169,0.3062545409230803,normal
1.2547873371614249,1.5838238809295502,0.954641516857287,2.6767464352135115,2.221743278484783,0.2564539551398965,0.3294081052144033,0.1331748395180636,0.1985353416679983,0.2777277322111111,0.1943311604517049,0.0696347252228933,0.0708580619174749,0.0676660453360964,0.0490982119504578,0.0870580486282709,0.103458772904938,0.0707676827540968,0.0555829482654674,0.0902914079976799,0.1134877059797593,0.0729957162383755,0.0561519512954,0.0791742546995113,0.0899077866509546,0.0699939492659494,0.0508894574583571,normal
0.5752672352899963,1.146531095445124,0.9404290793860924,2.117747284718249,1.810860190554519,0.2311711889388103,0.2754183757497104,0.1644047885549369,0.1988751477496139,0.2377058309793248,0.1736176594077928,0.0848583733352009,0.0698329837257781,0.0674937239937926,0.0381014214094726,0.1065773432031998,0.1041816910293415,0.0731896708797641,0.0449687248675055,0.1117172517529365,0.1154751553987399,0.0795356194944312,0.044116447781222,0.099560632883365,0.0926360197659456,0.0770738279062652,0.0391581911774683,normal
0.1728251132082874,0.8914024674346062,0.8720431973304005,1.6775094353092477,1.2813872730878662,0.1790909291988722,0.1843770806352231,0.1539327510493559,0.1894650103919634,0.2050559979642582,0.1596020795151612,0.1193421025833257,0.0747441474938316,0.1169331526821864,0.0879863001693679,0.1441348722540367,0.0902279231294927,0.1336130686443286,0.0897453060979254,0.151119672585989,0.1010748823202464,0.1444359984081489,0.0870103044284826,0.136363008274505,0.0852790496038609,0.138958517148436,0.0866842237895357,trigger
0.252062270090741,0.9025864595424016,0.989193415843,1.7845221482594116,1.642515644881583,0.1807717966307083,0.2115517315829441,0.1687087643756971,0.1878081463438592,0.2204130302050999,0.1618422083307198,0.0862687063230821,0.0692990622103716,0.0943759046802065,0.0826603107773492,0.1017938301907035,0.079119114238543,0.1077590434354296,0.0882728603360959,0.1101780831518358,0.0878291302716027,0.115786714974558,0.0888484902637284,0.1019725335740482,0.0845259636486947,0.1118286929877863,0.0869894323113944,trigger
0.383007874493479,0.9860963223822262,1.214337596614672,1.944961508042287,2.1476698670319285,0.1882398589726551,0.2457021638850383,0.185475852570576,0.1870281455739434,0.2420554102932082,0.1620336171318231,0.0453172511146031,0.0428496709754906,0.0616227604092386,0.0645347238933973,0.0512485186756155,0.0473040201973055,0.0672989849379586,0.0692504663236596,0.0525502250420931,0.0486284000164128,0.0686370860201805,0.0674452763734851,0.0517115355843619,0.0481925958619409,0.0669247590043741,0.0674932638214634,trigger
0.187791971033357,0.9419049586545032,0.9486363365124066,1.8333883336383512,1.557527550640685,0.1753784496506147,0.2137189164358,0.162908700679764,0.1845164257766169,0.2090486663860638,0.1521248075473118,0.0905504827320222,0.0631408302009916,0.0843607525569521,0.0618864066678787,0.1079444081170357,0.0693376282443547,0.0875234517930259,0.06139012529214,0.1020099127925193,0.0665467506563466,0.0927724256214696,0.0623220806810915,0.1046150900014835,0.0686115533010316,0.0900245535354858,0.0594651812196747,trigger
0.2024689282384779,0.933037810300647,0.946682630230152,1.7876403372982357,1.5454873736159314,0.1721743172455906,0.2110341314074052,0.1609511213554489,0.181144063363226,0.2014422539799459,0.147813081974559,0.0709215453197406,0.0521374514231103,0.0730690002738193,0.0554619461620604,0.085687084934527,0.0597192676838368,0.0775679774353896,0.0569234417935643,0.0870759570053358,0.0573068385426989,0.0882601001533416,0.054896374567697,0.0861531412747604,0.0591825143340246,0.0855075633005057,0.0550428602327394,trigger
0.1910620254363442,0.9301495033566676,0.9337657582152488,1.7160144033176934,1.4910263405337172,0.173862950723657,0.2064975300442037,0.1633809590370727,0.183434928172797,0.1958804483199744,0.1454629032118563,0.0593002001265565,0.0343772330247372,0.0764745325713821,0.0575997706178713,0.0792806695110143,0.0412673182265327,0.085477844549615,0.060395623677994,0.0869152571586031,0.0451691764684806,0.0957512942289092,0.0586856717402013,0.0791491453433044,0.0421332912325667,0.0920704134506009,0.0605750654007244,trigger
0.171095719218135,0.9311300202015615,0.9569468536276649,1.742242036930456,1.5532509120098363,0.1814309985745364,0.2203601047198027,0.170404173781862,0.1823447190709257,0.1953847280082905,0.1408011508362067,0.0601221328680546,0.038171197916812,0.0715034736830459,0.0535101847341226,0.0818768355843243,0.0452842149426649,0.0800953083119041,0.0561464646177558,0.0853865473186658,0.0454833385419367,0.0888436598516845,0.0564817769712398,0.0813902476342498,0.0422817958765942,0.0841638672685382,0.0569501870511991,trigger
0.2066262174449184,0.9827349562584622,1.0124782099506209,1.810826209179598,1.642920107185574,0.1890259751396301,0.2414856136948132,0.1799634941131608,0.1787368483974145,0.2022060164454255,0.1457002690963059,0.0593795941504176,0.0429805122150824,0.0649664244567564,0.0431890801492375,0.0737996067604097,0.0509173816953164,0.0694345531584072,0.0455656857385566,0.0753910895623672,0.0475766456818729,0.076065457360487,0.0479490920810945,0.0759339642289049,0.0441243732070498,0.0721135035404029,0.046481155474027,trigger
0.2300397772900357,0.9740907842490572,1.0047874753866093,1.707280730942649,1.5722115209654628,0.1884375283126174,0.220270150145549,0.1729559111874884,0.1746795976112307,0.1917532608177844,0.1468403856061763,0.0691485506681814,0.0674174884955136,0.0699405649832197,0.0611134731749877,0.082018132626811,0.072887743456539,0.0771141686107593,0.0641693688321635,0.0855479395239852,0.0696241108709332,0.0820112274905395,0.0625881502505261,0.0847766596052852,0.0696500181118765,0.0784483854148065,0.0635511818026583,trigger
0.2399131992878462,0.8805310966462111,0.9400605405499288,1.5605982838462011,1.5512655917582776,0.1933603935965367,0.2017889918288286,0.1630522707383646,0.1727184859595945,0.1790720057631186,0.143647385508801,0.0753098962667069,0.0751324696113758,0.0645669483355669,0.0576538846863074,0.0912923933224143,0.0823182580589597,0.0741629124477923,0.0616571685099036,0.0936425405866833,0.0819235708018318,0.0796540908708481,0.0598976816589842,0.0904970231923045,0.0819461408552562,0.0773983090818132,0.0609254943783763,trigger
