dist_wrists_mean,noseL_wrist_mean,noseR_wrist_mean,elbowL_mean,elbowR_mean,L_wrist_pinky_mean,L_wrist_index_mean,L_wrist_thumb_mean,R_wrist_pinky_mean,R_wrist_index_mean,R_wrist_thumb_mean,landmark_15_vel_mean,landmark_15_vel_std,landmark_16_vel_mean,landmark_16_vel_std,landmark_17_vel_mean,landmark_17_vel_std,landmark_18_vel_mean,landmark_18_vel_std,landmark_19_vel_mean,landmark_19_vel_std,landmark_20_vel_mean,landmark_20_vel_std,landmark_21_vel_mean,landmark_21_vel_std,landmark_22_vel_mean,landmark_22_vel_std,label
0.933063830371716,1.0781609541038932,0.8832011486251264,1.2874848310417826,0.4936612966727913,0.2052308935140879,0.2084969595569866,0.1540159506878664,0.2389010715025729,0.2331524061430147,0.1549399235483045,0.1409960633649514,0.1176154058014101,0.1154950684446161,0.098066569006301,0.1578011536986396,0.1273963072471993,0.1269080194839041,0.1047959702885832,0.1541101794316154,0.1194358197343293,0.1301357005769405,0.1065264414406957,0.1435963844208615,0.1149026853263399,0.1191013684981862,0.1012372669994188,trigger
0.3237611340020772,0.6360226890610087,0.6279866370278323,0.6669067982110346,0.7342801209551358,0.2138652408888569,0.2013448372828971,0.1582500525640657,0.1917999745668186,0.194347187027715,0.1512196983847242,0.0908128866894493,0.0854711149266806,0.1144656574906205,0.1318616252428963,0.1006316969173047,0.0900712092061004,0.1266266173122179,0.1438014432738247,0.0980906048057276,0.0901176517096929,0.1257239452605749,0.1432789805074252,0.0923350113060652,0.0848475758451617,0.1169835351201706,0.1345604751411615,trigger
0.7769428315406597,0.5753647547300447,0.7818470524492426,0.371502756966968,1.1808703152772928,0.2081877807527706,0.2077531398370878,0.1669974779250765,0.1719780192634759,0.1971450463632568,0.1520541990225178,0.1001548416066582,0.0943595204604721,0.193824904837659,0.1925122289229579,0.1183628125578386,0.1000949849740715,0.2203448816804772,0.2095725919193717,0.1105097858829333,0.0969337896469775,0.217225878213417,0.2086610503885433,0.1025601419801598,0.0939802397411111,0.2015193766006533,0.1970607150869683,trigger
1.084984286651162,0.6266585456427218,1.331481445702328,0.2367708532544432,1.3419013787523426,0.2286853933485073,0.2453137684249433,0.1780152530904176,0.2439591443683334,0.2543666638030337,0.1858883348512136,0.1661618858274069,0.1442450440797355,0.2347230438541198,0.1757427374026391,0.1982519692449063,0.1574840560680924,0.2778798084677488,0.1950794162078307,0.1859890809425227,0.1535028405068702,0.2780920698964345,0.1965317301437989,0.170214932695229,0.1441571345410867,0.2494417222709251,0.1799409232550951,trigger
1.091622606199486,0.6606960549688271,1.7933822537424111,0.0,1.336272503760108,0.2736424464144439,0.3170380033474815,0.1775998956800564,0.3054700532293915,0.3069482987873491,0.2233889631576588,0.304683971081447,0.1377283288948983,0.2429365780906941,0.1851936431259098,0.349966415215716,0.1629546387131033,0.3024022742464259,0.214679474834153,0.3347561232389144,0.1653377541571198,0.3139062479393701,0.224182407654212,0.308973964658892,0.1423759158094718,0.2727689736590337,0.1988096342286322,trigger
2.0248335947891443,2.195462432409822,1.1546242364723445,2.642835695540686,1.5017691244934284,0.2761470593336317,0.4055146109119316,0.1704873789579558,0.3091273509694103,0.356621125012395,0.2280903671551958,0.1379314628688619,0.1780366007417703,0.1475552567625784,0.1529124971517451,0.1483139757874446,0.1994940485884391,0.1654394602291629,0.1709978969855339,0.140815029101902,0.1978112502007914,0.1645421716367364,0.1691761599366407,0.1310958111236672,0.1841661608723282,0.1505011580601644,0.1553802397684028,normal
3.677103864982122,4.33901978309278,2.744829337138785,0.0,2.313705995047361,0.4078763649521937,0.624947224026989,0.3985352868685907,0.544455756675972,0.5630750691280028,0.3082544685046322,0.2591173429736957,0.1144661034995682,0.2775090493715637,0.180201096374157,0.2291597158025392,0.1627221306996002,0.3287440434323835,0.2091931175042863,0.2309580378169816,0.163686924644015,0.3447074780538146,0.2121653260933624,0.2266577060046261,0.155881658775304,0.3124510417442052,0.1920679387130974,trigger
3.9317387457011104,4.517936512391715,2.73243077069388,0.0,2.375647130611381,0.3782415924559761,0.5918729499090573,0.3155152927749049,0.5426505838953535,0.5480401725767188,0.3060655594158212,0.1991498512677369,0.1020768285626859,0.2058542659844239,0.1380288659119323,0.2343876396578718,0.1205689232806864,0.2369612260544364,0.1631095403279552,0.2278024671373316,0.124671363737356,0.2455192996066553,0.168364112915048,0.2206095343327566,0.1126618491829578,0.2295117389235538,0.1578971877103486,trigger
1.5003037513605952,2.369351404140193,1.3902406779991767,2.8093296660855978,2.079348227517535,0.3151507939679769,0.4202767085165433,0.1751282177935747,0.3795075896099882,0.3593413796522879,0.214602009720965,0.3404856891656382,0.3523272592770734,0.0957973860552806,0.0688568547017021,0.3692574285774171,0.384865048369866,0.1057832886957914,0.076471633974607,0.3562545471442649,0.3661579288231597,0.1175120372412362,0.0762693924195014,0.3434190876303931,0.3485665158393479,0.1124329299299571,0.0720077908380341,trigger
0.8867215055869692,0.9594517081439357,0.7476113380476045,1.113861110698918,0.5512198070864984,0.201663472441379,0.2358700585043203,0.1646759159890182,0.1904860443733046,0.2164083809015312,0.1487431983811151,0.0639496452050703,0.0852043908705477,0.082954822532408,0.0851924571655293,0.0738360223143099,0.1049946318566228,0.0925336706653137,0.0925567455200594,0.0738398019833612,0.1041917966186612,0.0902434108244448,0.0951337243354375,0.0698962748777384,0.0983323252119812,0.0847508779381447,0.0869959765276714,trigger
